Year,UNIT_MEASURE,SEX,REF_AREA,URBANISATION,Value
2017,PER_1000_LIVE_BIRTHS,M,KZZHA,,4.985702764132268
2017,PER_1000_LIVE_BIRTHS,M,KZKAR,,5.602965261615378
2017,PER_1000_LIVE_BIRTHS,M,KZKUS,,9.156311314584695
2017,PER_1000_LIVE_BIRTHS,M,KZKZY,,4.072075740608775
2017,PER_1000_LIVE_BIRTHS,M,KZMAN,,5.865394174371209
2017,PER_1000_LIVE_BIRTHS,M,KZONT,,5.788996001668017
2017,PER_1000_LIVE_BIRTHS,M,KZPAV,,5.28169014084507
2017,PER_1000_LIVE_BIRTHS,M,KZSEV,,5.896542481908336
2017,PER_1000_LIVE_BIRTHS,M,KZVOS,,5.340103300358924
2017,PER_1000_LIVE_BIRTHS,M,KZNS,,3.4644385571632363
2017,PER_1000_LIVE_BIRTHS,M,KZALA,,4.643773677135525
2017,PER_1000_LIVE_BIRTHS,M,,U,4.742166044044146
2017,PER_1000_LIVE_BIRTHS,M,KZAKM,U,2.6354319180087846
2017,PER_1000_LIVE_BIRTHS,M,KZAKT,U,3.4023668639053253
2017,PER_1000_LIVE_BIRTHS,M,KZALM,U,4.5822514128608525
2017,PER_1000_LIVE_BIRTHS,M,KZATY,U,3.7209302325581404
2017,PER_1000_LIVE_BIRTHS,M,KZZAP,U,4.993429697766096
2017,PER_1000_LIVE_BIRTHS,M,KZZHA,U,6.670272219217595
2017,PER_1000_LIVE_BIRTHS,M,KZKAR,U,5.845421086815327
2017,PER_1000_LIVE_BIRTHS,M,KZKUS,U,7.751937984496124
2017,PER_1000_LIVE_BIRTHS,M,KZKZY,U,4.0851429800043
2017,PER_1000_LIVE_BIRTHS,M,KZMAN,U,4.046858359957401
2017,PER_1000_LIVE_BIRTHS,M,KZONT,U,5.286822471465982
2017,PER_1000_LIVE_BIRTHS,M,KZPAV,U,5.685694791903571
2017,PER_1000_LIVE_BIRTHS,M,KZSEV,U,4.489337822671157
2017,PER_1000_LIVE_BIRTHS,M,KZVOS,U,4.931506849315068
2017,PER_1000_LIVE_BIRTHS,M,KZNS,U,3.4644385571632363
2017,PER_1000_LIVE_BIRTHS,M,KZALA,U,4.643773677135525
2017,PER_1000_LIVE_BIRTHS,M,,R,5.715299964501242
2017,PER_1000_LIVE_BIRTHS,M,KZAKM,R,4.753820033955857
2017,PER_1000_LIVE_BIRTHS,M,KZAKT,R,5.123278898495037
2017,PER_1000_LIVE_BIRTHS,M,KZALM,R,5.526574040597076
2017,PER_1000_LIVE_BIRTHS,M,KZATY,R,5.019120458891012
2017,PER_1000_LIVE_BIRTHS,M,KZZAP,R,6.024096385542169
2017,PER_1000_LIVE_BIRTHS,M,KZZHA,R,3.830944142362827
2017,PER_1000_LIVE_BIRTHS,M,KZKAR,R,4.655099449851884
2017,PER_1000_LIVE_BIRTHS,M,KZKUS,R,11.014052411697683
2017,PER_1000_LIVE_BIRTHS,M,KZKZY,R,4.060324825986078
2017,PER_1000_LIVE_BIRTHS,M,KZMAN,R,7.457121551081282
2017,PER_1000_LIVE_BIRTHS,M,KZONT,R,6.284099766173033
2017,PER_1000_LIVE_BIRTHS,M,KZPAV,R,4.321988114532686
2017,PER_1000_LIVE_BIRTHS,M,KZSEV,R,7.1831708568496655
2017,PER_1000_LIVE_BIRTHS,M,KZVOS,R,6.063545961678389
2017,PER_1000_LIVE_BIRTHS,F,,,4.042311650557542
2017,PER_1000_LIVE_BIRTHS,F,KZAKM,,4.035648225996301
2017,PER_1000_LIVE_BIRTHS,F,KZAKT,,4.8622366288492715
2017,PER_1000_LIVE_BIRTHS,F,KZALM,,4.03125259745657
2017,PER_1000_LIVE_BIRTHS,F,KZATY,,4.397537379067723
2017,PER_1000_LIVE_BIRTHS,F,KZZAP,,4.492218835231831
2017,PER_1000_LIVE_BIRTHS,F,KZZHA,,3.0402245088868103
2017,PER_1000_LIVE_BIRTHS,F,KZKAR,,3.778677462887989
2017,PER_1000_LIVE_BIRTHS,F,KZKUS,,4.804270462633451
2017,PER_1000_LIVE_BIRTHS,F,KZKZY,,3.821795151779865
2017,PER_1000_LIVE_BIRTHS,F,KZMAN,,4.184100418410042
2017,PER_1000_LIVE_BIRTHS,F,KZONT,,4.264559677672544
2017,PER_1000_LIVE_BIRTHS,F,KZPAV,,4.327505625757314
2017,PER_1000_LIVE_BIRTHS,F,KZSEV,,4.923413566739606
2017,PER_1000_LIVE_BIRTHS,F,KZVOS,,3.8171492412252115
2017,PER_1000_LIVE_BIRTHS,F,KZNS,,3.3935817041682035
2017,PER_1000_LIVE_BIRTHS,F,KZALA,,3.8520289566314667
2017,PER_1000_LIVE_BIRTHS,F,,U,4.224414010821069
2017,PER_1000_LIVE_BIRTHS,F,KZAKM,U,4.126984126984127
2017,PER_1000_LIVE_BIRTHS,F,KZAKT,U,4.6385156749840055
2017,PER_1000_LIVE_BIRTHS,F,KZALM,U,3.7180730682185583
2017,PER_1000_LIVE_BIRTHS,F,KZATY,U,4.819888381532217
2017,PER_1000_LIVE_BIRTHS,F,KZZAP,U,6.152125279642059
2017,PER_1000_LIVE_BIRTHS,F,KZZHA,U,4.511278195488722
2017,PER_1000_LIVE_BIRTHS,F,KZKAR,U,3.9281705948372614
2017,PER_1000_LIVE_BIRTHS,F,KZKUS,U,5.452893062708269
2017,PER_1000_LIVE_BIRTHS,F,KZKZY,U,3.8742023701002735
2017,PER_1000_LIVE_BIRTHS,F,KZMAN,U,3.593890386343217
2017,PER_1000_LIVE_BIRTHS,F,KZONT,U,4.71148755955532
2017,PER_1000_LIVE_BIRTHS,F,KZPAV,U,5.268439538384347
2017,PER_1000_LIVE_BIRTHS,F,KZSEV,U,5.63380281690141
2017,PER_1000_LIVE_BIRTHS,F,KZVOS,U,3.3522810085993293
2017,PER_1000_LIVE_BIRTHS,F,KZNS,U,3.3935817041682035
2017,PER_1000_LIVE_BIRTHS,F,KZALA,U,3.8520289566314667
2017,PER_1000_LIVE_BIRTHS,F,,R,3.7893669602686777
2017,PER_1000_LIVE_BIRTHS,F,KZAKM,R,3.9327851269217016
2017,PER_1000_LIVE_BIRTHS,F,KZAKT,R,5.328005328005328
2017,PER_1000_LIVE_BIRTHS,F,KZALM,R,4.139628552248825
2017,PER_1000_LIVE_BIRTHS,F,KZATY,R,3.9830719442369933
2017,PER_1000_LIVE_BIRTHS,F,KZZAP,R,2.2581859239744078
2017,PER_1000_LIVE_BIRTHS,F,KZZHA,R,1.9978689397975489
2017,PER_1000_LIVE_BIRTHS,F,KZKAR,R,3.1746031746031744
2017,PER_1000_LIVE_BIRTHS,F,KZKUS,R,3.8809831824062098
2017,PER_1000_LIVE_BIRTHS,F,KZKZY,R,3.7735849056603774
2017,PER_1000_LIVE_BIRTHS,F,KZMAN,R,4.72376257958513
2017,PER_1000_LIVE_BIRTHS,F,KZONT,R,3.82785019656528
2017,PER_1000_LIVE_BIRTHS,F,KZPAV,R,2.2333891680625353
2017,PER_1000_LIVE_BIRTHS,F,KZSEV,R,4.253056884635832
2017,PER_1000_LIVE_BIRTHS,F,KZVOS,R,4.639175257731959
2018,PER_1000_LIVE_BIRTHS,_T,,,4.58
2018,PER_1000_LIVE_BIRTHS,_T,KZAKM,,3.38
2018,PER_1000_LIVE_BIRTHS,_T,KZAKT,,5.15
2018,PER_1000_LIVE_BIRTHS,_T,KZALM,,4.15
2018,PER_1000_LIVE_BIRTHS,_T,KZATY,,6.05
2018,PER_1000_LIVE_BIRTHS,_T,KZZAP,,3.98
2018,PER_1000_LIVE_BIRTHS,_T,KZZHA,,3.28
2018,PER_1000_LIVE_BIRTHS,_T,KZKAR,,4.88
2018,PER_1000_LIVE_BIRTHS,_T,KZKUS,,6.19
2018,PER_1000_LIVE_BIRTHS,_T,KZKZY,,4.95
2018,PER_1000_LIVE_BIRTHS,_T,KZMAN,,5.53
2018,PER_1000_LIVE_BIRTHS,_T,KZPAV,,3.46
2018,PER_1000_LIVE_BIRTHS,_T,KZSEV,,6.12
2018,PER_1000_LIVE_BIRTHS,_T,KZYUZ,,4.14
2018,PER_1000_LIVE_BIRTHS,_T,KZVOS,,4.94
2018,PER_1000_LIVE_BIRTHS,_T,KZNS,,3.43
2018,PER_1000_LIVE_BIRTHS,_T,KZALA,,5.74
2018,PER_1000_LIVE_BIRTHS,_T,KZSHY,,4.74
2018,PER_1000_LIVE_BIRTHS,_T,,U,4.89
2018,PER_1000_LIVE_BIRTHS,_T,KZAKM,U,4.5
2018,PER_1000_LIVE_BIRTHS,_T,KZAKT,U,5.45
2018,PER_1000_LIVE_BIRTHS,_T,KZALM,U,4.0
2018,PER_1000_LIVE_BIRTHS,_T,KZATY,U,5.51
2018,PER_1000_LIVE_BIRTHS,_T,KZZAP,U,3.81
2018,PER_1000_LIVE_BIRTHS,_T,KZZHA,U,3.93
2018,PER_1000_LIVE_BIRTHS,_T,KZKAR,U,5.21
2018,PER_1000_LIVE_BIRTHS,_T,KZKUS,U,6.3
2018,PER_1000_LIVE_BIRTHS,_T,KZKZY,U,6.47
2018,PER_1000_LIVE_BIRTHS,_T,KZMAN,U,5.69
2018,PER_1000_LIVE_BIRTHS,_T,KZPAV,U,4.09
2018,PER_1000_LIVE_BIRTHS,_T,KZSEV,U,7.01
2018,PER_1000_LIVE_BIRTHS,_T,KZYUZ,U,4.08
2018,PER_1000_LIVE_BIRTHS,_T,KZVOS,U,5.63
2018,PER_1000_LIVE_BIRTHS,_T,KZNS,U,3.43
2018,PER_1000_LIVE_BIRTHS,_T,KZALA,U,5.74
2018,PER_1000_LIVE_BIRTHS,_T,KZSHY,U,4.74
2018,PER_1000_LIVE_BIRTHS,_T,,R,4.13
2018,PER_1000_LIVE_BIRTHS,_T,KZAKM,R,2.17
2018,PER_1000_LIVE_BIRTHS,_T,KZAKT,R,4.27
2018,PER_1000_LIVE_BIRTHS,_T,KZALM,R,4.19
2018,PER_1000_LIVE_BIRTHS,_T,KZATY,R,6.68
2018,PER_1000_LIVE_BIRTHS,_T,KZZAP,R,4.22
2018,PER_1000_LIVE_BIRTHS,_T,KZZHA,R,2.81
2018,PER_1000_LIVE_BIRTHS,_T,KZKAR,R,3.55
2018,PER_1000_LIVE_BIRTHS,_T,KZKUS,R,6.04
2018,PER_1000_LIVE_BIRTHS,_T,KZKZY,R,3.53
2018,PER_1000_LIVE_BIRTHS,_T,KZMAN,R,5.4
2018,PER_1000_LIVE_BIRTHS,_T,KZPAV,R,1.97
2018,PER_1000_LIVE_BIRTHS,_T,KZSEV,R,5.24
2018,PER_1000_LIVE_BIRTHS,_T,KZYUZ,R,4.16
2018,PER_1000_LIVE_BIRTHS,_T,KZVOS,R,3.66
2018,PER_1000_LIVE_BIRTHS,M,,,5.32
2018,PER_1000_LIVE_BIRTHS,M,KZAKM,,3.45
2018,PER_1000_LIVE_BIRTHS,M,KZAKT,,5.66
2018,PER_1000_LIVE_BIRTHS,M,KZALM,,4.8
2018,PER_1000_LIVE_BIRTHS,M,KZATY,,8.05
2018,PER_1000_LIVE_BIRTHS,M,KZZAP,,5.06
2018,PER_1000_LIVE_BIRTHS,M,KZZHA,,4.15
2018,PER_1000_LIVE_BIRTHS,M,KZKAR,,6.01
2018,PER_1000_LIVE_BIRTHS,M,KZKUS,,7.23
2018,PER_1000_LIVE_BIRTHS,M,KZKZY,,6.15
2018,PER_1000_LIVE_BIRTHS,M,KZMAN,,5.89
2018,PER_1000_LIVE_BIRTHS,M,KZPAV,,3.64
2018,PER_1000_LIVE_BIRTHS,M,KZSEV,,7.28
2018,PER_1000_LIVE_BIRTHS,M,KZYUZ,,4.84
2018,PER_1000_LIVE_BIRTHS,M,KZVOS,,5.9
2018,PER_1000_LIVE_BIRTHS,M,KZNS,,4.07
2018,PER_1000_LIVE_BIRTHS,M,KZALA,,6.13
2018,PER_1000_LIVE_BIRTHS,M,KZSHY,,5.11
2018,PER_1000_LIVE_BIRTHS,M,,U,5.62
2018,PER_1000_LIVE_BIRTHS,M,KZAKM,U,4.46
2018,PER_1000_LIVE_BIRTHS,M,KZAKT,U,6.76
2018,PER_1000_LIVE_BIRTHS,M,KZALM,U,4.39
2018,PER_1000_LIVE_BIRTHS,M,KZATY,U,6.05
2018,PER_1000_LIVE_BIRTHS,M,KZZAP,U,5.4
2018,PER_1000_LIVE_BIRTHS,M,KZZHA,U,5.24
2018,PER_1000_LIVE_BIRTHS,M,KZKAR,U,6.5
2018,PER_1000_LIVE_BIRTHS,M,KZKUS,U,7.85
2018,PER_1000_LIVE_BIRTHS,M,KZKZY,U,8.22
2018,PER_1000_LIVE_BIRTHS,M,KZMAN,U,5.93
2018,PER_1000_LIVE_BIRTHS,M,KZPAV,U,4.02
2018,PER_1000_LIVE_BIRTHS,M,KZSEV,U,7.07
2018,PER_1000_LIVE_BIRTHS,M,KZYUZ,U,4.26
2018,PER_1000_LIVE_BIRTHS,M,KZVOS,U,6.99
2018,PER_1000_LIVE_BIRTHS,M,KZNS,U,4.07
2018,PER_1000_LIVE_BIRTHS,M,KZALA,U,6.13
2018,PER_1000_LIVE_BIRTHS,M,KZSHY,U,5.11
2018,PER_1000_LIVE_BIRTHS,M,,R,4.88
2018,PER_1000_LIVE_BIRTHS,M,KZAKM,R,2.32
2018,PER_1000_LIVE_BIRTHS,M,KZAKT,R,2.38
2018,PER_1000_LIVE_BIRTHS,M,KZALM,R,4.94
2018,PER_1000_LIVE_BIRTHS,M,KZATY,R,10.44
2018,PER_1000_LIVE_BIRTHS,M,KZZAP,R,4.59
2018,PER_1000_LIVE_BIRTHS,M,KZZHA,R,3.35
2018,PER_1000_LIVE_BIRTHS,M,KZKAR,R,3.94
2018,PER_1000_LIVE_BIRTHS,M,KZKUS,R,6.38
2018,PER_1000_LIVE_BIRTHS,M,KZKZY,R,4.15
2018,PER_1000_LIVE_BIRTHS,M,KZMAN,R,5.86
2018,PER_1000_LIVE_BIRTHS,M,KZPAV,R,2.76
2018,PER_1000_LIVE_BIRTHS,M,KZSEV,R,7.48
2018,PER_1000_LIVE_BIRTHS,M,KZYUZ,R,5.04
2018,PER_1000_LIVE_BIRTHS,M,KZVOS,R,3.82
2018,PER_1000_LIVE_BIRTHS,F,,,3.79
2018,PER_1000_LIVE_BIRTHS,F,KZAKM,,3.31
2018,PER_1000_LIVE_BIRTHS,F,KZAKT,,4.61
2018,PER_1000_LIVE_BIRTHS,F,KZALM,,3.46
2018,PER_1000_LIVE_BIRTHS,F,KZATY,,3.9
2018,PER_1000_LIVE_BIRTHS,F,KZZAP,,2.84
2018,PER_1000_LIVE_BIRTHS,F,KZZHA,,2.36
2018,PER_1000_LIVE_BIRTHS,F,KZKAR,,3.65
2018,PER_1000_LIVE_BIRTHS,F,KZKUS,,5.1
2018,PER_1000_LIVE_BIRTHS,F,KZKZY,,3.67
2018,PER_1000_LIVE_BIRTHS,F,KZMAN,,5.14
2018,PER_1000_LIVE_BIRTHS,F,KZPAV,,3.27
2018,PER_1000_LIVE_BIRTHS,F,KZSEV,,4.88
2018,PER_1000_LIVE_BIRTHS,F,KZYUZ,,3.39
2018,PER_1000_LIVE_BIRTHS,F,KZVOS,,3.91
2018,PER_1000_LIVE_BIRTHS,F,KZNS,,2.75
2018,PER_1000_LIVE_BIRTHS,F,KZALA,,5.34
2018,PER_1000_LIVE_BIRTHS,F,KZSHY,,4.34
2018,PER_1000_LIVE_BIRTHS,F,,U,4.1
2018,PER_1000_LIVE_BIRTHS,F,KZAKM,U,4.55
2018,PER_1000_LIVE_BIRTHS,F,KZAKT,U,4.06
2018,PER_1000_LIVE_BIRTHS,F,KZALM,U,3.6
2018,PER_1000_LIVE_BIRTHS,F,KZATY,U,4.94
2018,PER_1000_LIVE_BIRTHS,F,KZZAP,U,2.15
2018,PER_1000_LIVE_BIRTHS,F,KZZHA,U,2.52
2018,PER_1000_LIVE_BIRTHS,F,KZKAR,U,3.77
2018,PER_1000_LIVE_BIRTHS,F,KZKUS,U,4.72
2018,PER_1000_LIVE_BIRTHS,F,KZKZY,U,4.54
2018,PER_1000_LIVE_BIRTHS,F,KZMAN,U,5.44
2018,PER_1000_LIVE_BIRTHS,F,KZPAV,U,4.17
2018,PER_1000_LIVE_BIRTHS,F,KZSEV,U,6.94
2018,PER_1000_LIVE_BIRTHS,F,KZYUZ,U,3.89
2018,PER_1000_LIVE_BIRTHS,F,KZVOS,U,4.14
2018,PER_1000_LIVE_BIRTHS,F,KZNS,U,2.75
2018,PER_1000_LIVE_BIRTHS,F,KZALA,U,5.34
2018,PER_1000_LIVE_BIRTHS,F,KZSHY,U,4.34
2018,PER_1000_LIVE_BIRTHS,F,,R,3.33
2018,PER_1000_LIVE_BIRTHS,F,KZAKM,R,2.02
2018,PER_1000_LIVE_BIRTHS,F,KZAKT,R,6.27
2018,PER_1000_LIVE_BIRTHS,F,KZALM,R,3.41
2018,PER_1000_LIVE_BIRTHS,F,KZATY,R,2.66
2018,PER_1000_LIVE_BIRTHS,F,KZZAP,R,3.81
2018,PER_1000_LIVE_BIRTHS,F,KZZHA,R,2.24
2018,PER_1000_LIVE_BIRTHS,F,KZKAR,R,3.14
2018,PER_1000_LIVE_BIRTHS,F,KZKUS,R,5.66
2018,PER_1000_LIVE_BIRTHS,F,KZKZY,R,2.88
2018,PER_1000_LIVE_BIRTHS,F,KZMAN,R,4.9
2018,PER_1000_LIVE_BIRTHS,F,KZPAV,R,1.15
2018,PER_1000_LIVE_BIRTHS,F,KZSEV,R,2.85
2018,PER_1000_LIVE_BIRTHS,F,KZYUZ,R,3.21
2018,PER_1000_LIVE_BIRTHS,F,KZVOS,R,3.48
2019,PER_1000_LIVE_BIRTHS,_T,,,4.807238199398474
2019,PER_1000_LIVE_BIRTHS,_T,KZAKM,,4.4027721157765995
2019,PER_1000_LIVE_BIRTHS,_T,KZAKT,,5.562875128092519
2019,PER_1000_LIVE_BIRTHS,_T,KZALM,,4.415666706269058
2019,PER_1000_LIVE_BIRTHS,_T,KZATY,,7.950530035335689
2019,PER_1000_LIVE_BIRTHS,_T,KZZAP,,4.722010662604721
2019,PER_1000_LIVE_BIRTHS,_T,KZZHA,,4.8444953958803305
2019,PER_1000_LIVE_BIRTHS,_T,KZKAR,,5.513588608144481
2019,PER_1000_LIVE_BIRTHS,_T,KZKUS,,6.114605171208946
2019,PER_1000_LIVE_BIRTHS,_T,KZKZY,,5.013697214038352
2019,PER_1000_LIVE_BIRTHS,_T,KZMAN,,5.572119849455008
2019,PER_1000_LIVE_BIRTHS,_T,KZPAV,,3.8068870046720886
2019,PER_1000_LIVE_BIRTHS,_T,KZSEV,,5.09313154831199
2019,PER_1000_LIVE_BIRTHS,_T,KZYUZ,,3.5164519717248552
2019,PER_1000_LIVE_BIRTHS,_T,KZVOS,,5.170678136725542
2019,PER_1000_LIVE_BIRTHS,_T,KZNS,,3.13195991091314
2019,PER_1000_LIVE_BIRTHS,_T,KZALA,,4.751078465663985
2019,PER_1000_LIVE_BIRTHS,_T,KZSHY,,5.8153792257838495
2019,PER_1000_LIVE_BIRTHS,_T,,U,5.261048201222566
2019,PER_1000_LIVE_BIRTHS,_T,KZAKM,U,5.10519801980198
2019,PER_1000_LIVE_BIRTHS,_T,KZAKT,U,5.462348809988295
2019,PER_1000_LIVE_BIRTHS,_T,KZALM,U,5.761186962354983
2019,PER_1000_LIVE_BIRTHS,_T,KZATY,U,8.214619943849433
2019,PER_1000_LIVE_BIRTHS,_T,KZZAP,U,5.0552081947585465
2019,PER_1000_LIVE_BIRTHS,_T,KZZHA,U,6.530958439355387
2019,PER_1000_LIVE_BIRTHS,_T,KZKAR,U,6.099221260142678
2019,PER_1000_LIVE_BIRTHS,_T,KZKUS,U,5.9163262431328345
2019,PER_1000_LIVE_BIRTHS,_T,KZKZY,U,4.786182499219644
2019,PER_1000_LIVE_BIRTHS,_T,KZMAN,U,7.252508159071679
2019,PER_1000_LIVE_BIRTHS,_T,KZPAV,U,4.5426642111724975
2019,PER_1000_LIVE_BIRTHS,_T,KZSEV,U,5.899705014749262
2019,PER_1000_LIVE_BIRTHS,_T,KZYUZ,U,4.017886073488431
2019,PER_1000_LIVE_BIRTHS,_T,KZVOS,U,5.509252719310637
2019,PER_1000_LIVE_BIRTHS,_T,KZNS,U,3.13195991091314
2019,PER_1000_LIVE_BIRTHS,_T,KZALA,U,4.751078465663985
2019,PER_1000_LIVE_BIRTHS,_T,KZSHY,U,5.8153792257838495
2019,PER_1000_LIVE_BIRTHS,_T,,R,4.1396931467809885
2019,PER_1000_LIVE_BIRTHS,_T,KZAKM,R,3.62006550594725
2019,PER_1000_LIVE_BIRTHS,_T,KZAKT,R,5.865102639296187
2019,PER_1000_LIVE_BIRTHS,_T,KZALM,R,3.9650022468346062
2019,PER_1000_LIVE_BIRTHS,_T,KZATY,R,7.605595545294037
2019,PER_1000_LIVE_BIRTHS,_T,KZZAP,R,4.27578834847675
2019,PER_1000_LIVE_BIRTHS,_T,KZZHA,R,3.540751426135991
2019,PER_1000_LIVE_BIRTHS,_T,KZKAR,R,3.2113037893384715
2019,PER_1000_LIVE_BIRTHS,_T,KZKUS,R,6.438261669349276
2019,PER_1000_LIVE_BIRTHS,_T,KZKZY,R,5.238290879211175
2019,PER_1000_LIVE_BIRTHS,_T,KZMAN,R,4.431314623338257
2019,PER_1000_LIVE_BIRTHS,_T,KZPAV,R,2.0509815411661294
2019,PER_1000_LIVE_BIRTHS,_T,KZSEV,R,4.30786904078116
2019,PER_1000_LIVE_BIRTHS,_T,KZYUZ,R,3.324484580842037
2019,PER_1000_LIVE_BIRTHS,_T,KZVOS,R,4.547817047817047
2019,PER_1000_LIVE_BIRTHS,M,,,5.532643074822869
2019,PER_1000_LIVE_BIRTHS,M,KZAKM,,4.873447571136613
2019,PER_1000_LIVE_BIRTHS,M,KZAKT,,5.573398828641602
2019,PER_1000_LIVE_BIRTHS,M,KZALM,,5.4495912806539515
2019,PER_1000_LIVE_BIRTHS,M,KZATY,,8.807588075880757
2019,PER_1000_LIVE_BIRTHS,M,KZZAP,,5.9679767103347885
2019,PER_1000_LIVE_BIRTHS,M,KZZHA,,5.941302791696493
2019,PER_1000_LIVE_BIRTHS,M,KZKAR,,5.9681697612732085
2019,PER_1000_LIVE_BIRTHS,M,KZKUS,,7.868628121792679
2019,PER_1000_LIVE_BIRTHS,M,KZKZY,,6.008411776487082
2019,PER_1000_LIVE_BIRTHS,M,KZMAN,,6.557688652347464
2019,PER_1000_LIVE_BIRTHS,M,KZPAV,,4.1528239202657815
2019,PER_1000_LIVE_BIRTHS,M,KZSEV,,7.038288288288287
2019,PER_1000_LIVE_BIRTHS,M,KZYUZ,,3.8852464703229614
2019,PER_1000_LIVE_BIRTHS,M,KZVOS,,5.238344683080146
2019,PER_1000_LIVE_BIRTHS,M,KZNS,,3.3962776796630894
2019,PER_1000_LIVE_BIRTHS,M,KZALA,,5.727246952083924
2019,PER_1000_LIVE_BIRTHS,M,KZSHY,,6.594153636981647
2019,PER_1000_LIVE_BIRTHS,M,,U,5.9156793750201775
2019,PER_1000_LIVE_BIRTHS,M,KZAKM,U,6.25
2019,PER_1000_LIVE_BIRTHS,M,KZAKT,U,5.549249590112248
2019,PER_1000_LIVE_BIRTHS,M,KZALM,U,6.524047944166287
2019,PER_1000_LIVE_BIRTHS,M,KZATY,U,7.9856258734278285
2019,PER_1000_LIVE_BIRTHS,M,KZZAP,U,6.346788525006347
2019,PER_1000_LIVE_BIRTHS,M,KZZHA,U,7.044560943643512
2019,PER_1000_LIVE_BIRTHS,M,KZKAR,U,6.730868799834317
2019,PER_1000_LIVE_BIRTHS,M,KZKUS,U,7.719878687620622
2019,PER_1000_LIVE_BIRTHS,M,KZKZY,U,4.8019207683073235
2019,PER_1000_LIVE_BIRTHS,M,KZMAN,U,8.687485325193707
2019,PER_1000_LIVE_BIRTHS,M,KZPAV,U,4.719207173194903
2019,PER_1000_LIVE_BIRTHS,M,KZSEV,U,8.422234699606964
2019,PER_1000_LIVE_BIRTHS,M,KZYUZ,U,4.7625015666123565
2019,PER_1000_LIVE_BIRTHS,M,KZVOS,U,5.698778833107191
2019,PER_1000_LIVE_BIRTHS,M,KZNS,U,3.3962776796630894
2019,PER_1000_LIVE_BIRTHS,M,KZALA,U,5.727246952083924
2019,PER_1000_LIVE_BIRTHS,M,KZSHY,U,6.594153636981647
2019,PER_1000_LIVE_BIRTHS,M,,R,4.968501129204802
2019,PER_1000_LIVE_BIRTHS,M,KZAKM,R,3.3322225924691766
2019,PER_1000_LIVE_BIRTHS,M,KZAKT,R,5.645464809936018
2019,PER_1000_LIVE_BIRTHS,M,KZALM,R,5.085790609267441
2019,PER_1000_LIVE_BIRTHS,M,KZATY,R,9.877826878086822
2019,PER_1000_LIVE_BIRTHS,M,KZZAP,R,5.4588877516206065
2019,PER_1000_LIVE_BIRTHS,M,KZZHA,R,5.0851767098906695
2019,PER_1000_LIVE_BIRTHS,M,KZKAR,R,2.9081844619858743
2019,PER_1000_LIVE_BIRTHS,M,KZKUS,R,8.111762054979721
2019,PER_1000_LIVE_BIRTHS,M,KZKZY,R,7.217321571772254
2019,PER_1000_LIVE_BIRTHS,M,KZMAN,R,5.109372505189207
2019,PER_1000_LIVE_BIRTHS,M,KZPAV,R,2.8058361391694717
2019,PER_1000_LIVE_BIRTHS,M,KZSEV,R,5.646527385657821
2019,PER_1000_LIVE_BIRTHS,M,KZYUZ,R,3.5495011511895624
2019,PER_1000_LIVE_BIRTHS,M,KZVOS,R,4.407443682664055
2019,PER_1000_LIVE_BIRTHS,F,,,4.030431559874815
2019,PER_1000_LIVE_BIRTHS,F,KZAKM,,3.895663956639567
2019,PER_1000_LIVE_BIRTHS,F,KZAKT,,5.551630160492581
2019,PER_1000_LIVE_BIRTHS,F,KZALM,,3.3135610554305583
2019,PER_1000_LIVE_BIRTHS,F,KZATY,,7.016248153618907
2019,PER_1000_LIVE_BIRTHS,F,KZZAP,,3.3546325878594248
2019,PER_1000_LIVE_BIRTHS,F,KZZHA,,3.6722515492311225
2019,PER_1000_LIVE_BIRTHS,F,KZKAR,,5.013673655423883
2019,PER_1000_LIVE_BIRTHS,F,KZKUS,,4.284184219921457
2019,PER_1000_LIVE_BIRTHS,F,KZKZY,,3.9525691699604737
2019,PER_1000_LIVE_BIRTHS,F,KZMAN,,4.528529737345275
2019,PER_1000_LIVE_BIRTHS,F,KZPAV,,3.4308414590104728
2019,PER_1000_LIVE_BIRTHS,F,KZSEV,,3.0120481927710845
2019,PER_1000_LIVE_BIRTHS,F,KZYUZ,,3.1214001709338186
2019,PER_1000_LIVE_BIRTHS,F,KZVOS,,5.096153846153847
2019,PER_1000_LIVE_BIRTHS,F,KZNS,,2.8542885685742827
2019,PER_1000_LIVE_BIRTHS,F,KZALA,,3.7185869369639537
2019,PER_1000_LIVE_BIRTHS,F,KZSHY,,4.987350921575714
2019,PER_1000_LIVE_BIRTHS,F,,U,4.559296812817941
2019,PER_1000_LIVE_BIRTHS,F,KZAKM,U,3.865979381443299
2019,PER_1000_LIVE_BIRTHS,F,KZAKT,U,5.369848301785474
2019,PER_1000_LIVE_BIRTHS,F,KZALM,U,4.934210526315789
2019,PER_1000_LIVE_BIRTHS,F,KZATY,U,8.463541666666666
2019,PER_1000_LIVE_BIRTHS,F,KZZAP,U,3.633314700950252
2019,PER_1000_LIVE_BIRTHS,F,KZZHA,U,5.979599015124867
2019,PER_1000_LIVE_BIRTHS,F,KZKAR,U,5.398575694923042
2019,PER_1000_LIVE_BIRTHS,F,KZKUS,U,4.032258064516129
2019,PER_1000_LIVE_BIRTHS,F,KZKZY,U,4.769130717537394
2019,PER_1000_LIVE_BIRTHS,F,KZMAN,U,5.7299451918286
2019,PER_1000_LIVE_BIRTHS,F,KZPAV,U,4.351164576401331
