Year,UNIT_MEASURE,SEX,REF_AREA,URBANISATION,Value
2016,PER_1000_LIVE_BIRTHS,F,KZATY,U,5.023923444976076
2016,PER_1000_LIVE_BIRTHS,F,KZZAP,U,3.6858519988658918
2016,PER_1000_LIVE_BIRTHS,F,KZZHA,U,5.5997109826589595
2016,PER_1000_LIVE_BIRTHS,F,KZKAR,U,4.350594227504245
2016,PER_1000_LIVE_BIRTHS,F,KZKUS,U,5.562060889929742
2016,PER_1000_LIVE_BIRTHS,F,KZKZY,U,6.855575868372943
2016,PER_1000_LIVE_BIRTHS,F,KZMAN,U,3.7356992762082655
2016,PER_1000_LIVE_BIRTHS,F,KZONT,U,4.598438669660999
2016,PER_1000_LIVE_BIRTHS,F,KZPAV,U,4.543280726924916
2016,PER_1000_LIVE_BIRTHS,F,KZSEV,U,3.820960698689956
2016,PER_1000_LIVE_BIRTHS,F,KZVOS,U,4.829545454545454
2016,PER_1000_LIVE_BIRTHS,F,KZNS,U,3.1748375664500883
2016,PER_1000_LIVE_BIRTHS,F,KZALA,U,4.752294772475751
2016,PER_1000_LIVE_BIRTHS,F,,R,4.19648271679806
2016,PER_1000_LIVE_BIRTHS,F,KZAKM,R,3.2281205164992826
2016,PER_1000_LIVE_BIRTHS,F,KZAKT,R,3.9938556067588324
2016,PER_1000_LIVE_BIRTHS,F,KZALM,R,4.032917325194833
2016,PER_1000_LIVE_BIRTHS,F,KZATY,R,4.840764331210191
2016,PER_1000_LIVE_BIRTHS,F,KZZAP,R,2.932551319648094
2016,PER_1000_LIVE_BIRTHS,F,KZZHA,R,2.4324981756263684
2016,PER_1000_LIVE_BIRTHS,F,KZKAR,R,3.558718861209964
2016,PER_1000_LIVE_BIRTHS,F,KZKUS,R,5.229283990345937
2016,PER_1000_LIVE_BIRTHS,F,KZKZY,R,3.947641803448992
2016,PER_1000_LIVE_BIRTHS,F,KZMAN,R,5.298013245033113
2016,PER_1000_LIVE_BIRTHS,F,KZONT,R,5.091155934833204
2016,PER_1000_LIVE_BIRTHS,F,KZPAV,R,3.735325506937033
2016,PER_1000_LIVE_BIRTHS,F,KZSEV,R,4.7071129707112975
2016,PER_1000_LIVE_BIRTHS,F,KZVOS,R,3.552397868561279
2017,PER_1000_LIVE_BIRTHS,_T,,,4.614848486401443
2017,PER_1000_LIVE_BIRTHS,_T,KZAKM,,3.818964816770943
2017,PER_1000_LIVE_BIRTHS,_T,KZAKT,,4.389173372348208
2017,PER_1000_LIVE_BIRTHS,_T,KZALM,,4.682809685811487
2017,PER_1000_LIVE_BIRTHS,_T,KZATY,,4.378762999452655
2017,PER_1000_LIVE_BIRTHS,_T,KZZAP,,4.976671850699844
2017,PER_1000_LIVE_BIRTHS,_T,KZZHA,,4.042770242188386
2017,PER_1000_LIVE_BIRTHS,_T,KZKAR,,4.710336326818102
2017,PER_1000_LIVE_BIRTHS,_T,KZKUS,,7.07225630538514
2017,PER_1000_LIVE_BIRTHS,_T,KZKZY,,3.951319740793425
2017,PER_1000_LIVE_BIRTHS,_T,KZMAN,,5.056759545923633
2017,PER_1000_LIVE_BIRTHS,_T,KZONT,,5.051336262011167
2017,PER_1000_LIVE_BIRTHS,_T,KZPAV,,4.823284823284823
2017,PER_1000_LIVE_BIRTHS,_T,KZSEV,,5.414918099363747
2017,PER_1000_LIVE_BIRTHS,_T,KZVOS,,4.60205739036275
2017,PER_1000_LIVE_BIRTHS,_T,KZNS,,3.430471070872825
2017,PER_1000_LIVE_BIRTHS,_T,KZALA,,4.264392324093817
2017,PER_1000_LIVE_BIRTHS,_T,,U,4.492014441451728
2017,PER_1000_LIVE_BIRTHS,_T,KZAKM,U,3.351104341203351
2017,PER_1000_LIVE_BIRTHS,_T,KZAKT,U,3.996311097448509
2017,PER_1000_LIVE_BIRTHS,_T,KZALM,U,4.162412628602843
2017,PER_1000_LIVE_BIRTHS,_T,KZATY,U,4.246542101431691
2017,PER_1000_LIVE_BIRTHS,_T,KZZAP,U,5.554802872239534
2017,PER_1000_LIVE_BIRTHS,_T,KZZHA,U,5.613324744639734
2017,PER_1000_LIVE_BIRTHS,_T,KZKAR,U,4.904121666299317
2017,PER_1000_LIVE_BIRTHS,_T,KZKUS,U,6.633254716981132
2017,PER_1000_LIVE_BIRTHS,_T,KZKZY,U,3.9827414537006307
2017,PER_1000_LIVE_BIRTHS,_T,KZMAN,U,3.8263911665026784
2017,PER_1000_LIVE_BIRTHS,_T,KZONT,U,5.009072554882568
2017,PER_1000_LIVE_BIRTHS,_T,KZPAV,U,5.487295717523559
2017,PER_1000_LIVE_BIRTHS,_T,KZSEV,U,5.060444194545966
2017,PER_1000_LIVE_BIRTHS,_T,KZVOS,U,4.166372431325471
2017,PER_1000_LIVE_BIRTHS,_T,KZNS,U,3.430471070872825
2017,PER_1000_LIVE_BIRTHS,_T,KZALA,U,4.264392324093817
2017,PER_1000_LIVE_BIRTHS,_T,,R,4.785362420830402
2017,PER_1000_LIVE_BIRTHS,_T,KZAKM,R,4.3538836642284915
2017,PER_1000_LIVE_BIRTHS,_T,KZAKT,R,5.223636957231473
2017,PER_1000_LIVE_BIRTHS,_T,KZALM,R,4.860756774176222
2017,PER_1000_LIVE_BIRTHS,_T,KZATY,R,4.5116449213510545
2017,PER_1000_LIVE_BIRTHS,_T,KZZAP,R,4.197846322321591
2017,PER_1000_LIVE_BIRTHS,_T,KZZHA,R,2.948717948717949
2017,PER_1000_LIVE_BIRTHS,_T,KZKAR,R,3.9404553415061296
2017,PER_1000_LIVE_BIRTHS,_T,KZKUS,R,7.673667205169628
2017,PER_1000_LIVE_BIRTHS,_T,KZKZY,R,3.922751961375981
2017,PER_1000_LIVE_BIRTHS,_T,KZMAN,R,6.156552330694811
2017,PER_1000_LIVE_BIRTHS,_T,KZONT,R,5.092824887104867
2017,PER_1000_LIVE_BIRTHS,_T,KZPAV,R,3.2948929159802307
2017,PER_1000_LIVE_BIRTHS,_T,KZSEV,R,5.744125326370757
2017,PER_1000_LIVE_BIRTHS,_T,KZVOS,R,5.372985130576033
2017,PER_1000_LIVE_BIRTHS,M,,,5.149784888677412
2017,PER_1000_LIVE_BIRTHS,M,KZAKM,,3.6163522012578615
2017,PER_1000_LIVE_BIRTHS,M,KZAKT,,3.9461701912374787
2017,PER_1000_LIVE_BIRTHS,M,KZALM,,5.287941948432916
2017,PER_1000_LIVE_BIRTHS,M,KZATY,,4.3611504007543616
2017,PER_1000_LIVE_BIRTHS,M,KZZAP,,5.432322317790856
2017,PER_1000_LIVE_BIRTHS,M,KZZHA,,4.9857027641322675
2017,PER_1000_LIVE_BIRTHS,M,KZKAR,,5.6029652616153784
2017,PER_1000_LIVE_BIRTHS,M,KZKUS,,9.156311314584695
2017,PER_1000_LIVE_BIRTHS,M,KZKZY,,4.072075740608775
2017,PER_1000_LIVE_BIRTHS,M,KZMAN,,5.865394174371209
2017,PER_1000_LIVE_BIRTHS,M,KZONT,,5.788996001668016
2017,PER_1000_LIVE_BIRTHS,M,KZPAV,,5.28169014084507
2017,PER_1000_LIVE_BIRTHS,M,KZSEV,,5.896542481908336
2017,PER_1000_LIVE_BIRTHS,M,KZVOS,,5.340103300358925
2017,PER_1000_LIVE_BIRTHS,M,KZNS,,3.4644385571632363
2017,PER_1000_LIVE_BIRTHS,M,KZALA,,4.643773677135525
2017,PER_1000_LIVE_BIRTHS,M,,U,4.742166044044147
2017,PER_1000_LIVE_BIRTHS,M,KZAKM,U,2.6354319180087846
2017,PER_1000_LIVE_BIRTHS,M,KZAKT,U,3.4023668639053253
2017,PER_1000_LIVE_BIRTHS,M,KZALM,U,4.5822514128608525
2017,PER_1000_LIVE_BIRTHS,M,KZATY,U,3.72093023255814
2017,PER_1000_LIVE_BIRTHS,M,KZZAP,U,4.993429697766097
2017,PER_1000_LIVE_BIRTHS,M,KZZHA,U,6.670272219217595
2017,PER_1000_LIVE_BIRTHS,M,KZKAR,U,5.845421086815328
2017,PER_1000_LIVE_BIRTHS,M,KZKUS,U,7.751937984496124
2017,PER_1000_LIVE_BIRTHS,M,KZKZY,U,4.0851429800043
2017,PER_1000_LIVE_BIRTHS,M,KZMAN,U,4.046858359957401
2017,PER_1000_LIVE_BIRTHS,M,KZONT,U,5.286822471465982
2017,PER_1000_LIVE_BIRTHS,M,KZPAV,U,5.68569479190357
2017,PER_1000_LIVE_BIRTHS,M,KZSEV,U,4.489337822671156
2017,PER_1000_LIVE_BIRTHS,M,KZVOS,U,4.931506849315069
2017,PER_1000_LIVE_BIRTHS,M,KZNS,U,3.4644385571632363
2017,PER_1000_LIVE_BIRTHS,M,KZALA,U,4.643773677135525
2017,PER_1000_LIVE_BIRTHS,M,,R,5.715299964501243
2017,PER_1000_LIVE_BIRTHS,M,KZAKM,R,4.753820033955857
2017,PER_1000_LIVE_BIRTHS,M,KZAKT,R,5.123278898495037
2017,PER_1000_LIVE_BIRTHS,M,KZALM,R,5.526574040597076
2017,PER_1000_LIVE_BIRTHS,M,KZATY,R,5.019120458891013
2017,PER_1000_LIVE_BIRTHS,M,KZZAP,R,6.024096385542169
2017,PER_1000_LIVE_BIRTHS,M,KZZHA,R,3.8309441423628274
2017,PER_1000_LIVE_BIRTHS,M,KZKAR,R,4.655099449851884
2017,PER_1000_LIVE_BIRTHS,M,KZKUS,R,11.014052411697683
2017,PER_1000_LIVE_BIRTHS,M,KZKZY,R,4.060324825986079
2017,PER_1000_LIVE_BIRTHS,M,KZMAN,R,7.457121551081283
2017,PER_1000_LIVE_BIRTHS,M,KZONT,R,6.284099766173032
2017,PER_1000_LIVE_BIRTHS,M,KZPAV,R,4.321988114532685
2017,PER_1000_LIVE_BIRTHS,M,KZSEV,R,7.183170856849666
2017,PER_1000_LIVE_BIRTHS,M,KZVOS,R,6.06354596167839
2017,PER_1000_LIVE_BIRTHS,F,,,4.042311650557542
2017,PER_1000_LIVE_BIRTHS,F,KZAKM,,4.035648225996301
2017,PER_1000_LIVE_BIRTHS,F,KZAKT,,4.862236628849271
2017,PER_1000_LIVE_BIRTHS,F,KZALM,,4.03125259745657
2017,PER_1000_LIVE_BIRTHS,F,KZATY,,4.397537379067723
2017,PER_1000_LIVE_BIRTHS,F,KZZAP,,4.492218835231831
2017,PER_1000_LIVE_BIRTHS,F,KZZHA,,3.0402245088868103
2017,PER_1000_LIVE_BIRTHS,F,KZKAR,,3.778677462887989
2017,PER_1000_LIVE_BIRTHS,F,KZKUS,,4.804270462633451
2017,PER_1000_LIVE_BIRTHS,F,KZKZY,,3.8217951517798645
2017,PER_1000_LIVE_BIRTHS,F,KZMAN,,4.184100418410042
2017,PER_1000_LIVE_BIRTHS,F,KZONT,,4.264559677672544
2017,PER_1000_LIVE_BIRTHS,F,KZPAV,,4.327505625757314
2017,PER_1000_LIVE_BIRTHS,F,KZSEV,,4.923413566739606
2017,PER_1000_LIVE_BIRTHS,F,KZVOS,,3.817149241225212
2017,PER_1000_LIVE_BIRTHS,F,KZNS,,3.3935817041682035
2017,PER_1000_LIVE_BIRTHS,F,KZALA,,3.852028956631467
2017,PER_1000_LIVE_BIRTHS,F,,U,4.224414010821069
2017,PER_1000_LIVE_BIRTHS,F,KZAKM,U,4.126984126984127
2017,PER_1000_LIVE_BIRTHS,F,KZAKT,U,4.6385156749840055
2017,PER_1000_LIVE_BIRTHS,F,KZALM,U,3.7180730682185583
2017,PER_1000_LIVE_BIRTHS,F,KZATY,U,4.819888381532217
2017,PER_1000_LIVE_BIRTHS,F,KZZAP,U,6.152125279642059
2017,PER_1000_LIVE_BIRTHS,F,KZZHA,U,4.511278195488722
2017,PER_1000_LIVE_BIRTHS,F,KZKAR,U,3.928170594837262
2017,PER_1000_LIVE_BIRTHS,F,KZKUS,U,5.45289306270827
2017,PER_1000_LIVE_BIRTHS,F,KZKZY,U,3.8742023701002735
2017,PER_1000_LIVE_BIRTHS,F,KZMAN,U,3.5938903863432166
2017,PER_1000_LIVE_BIRTHS,F,KZONT,U,4.71148755955532
2017,PER_1000_LIVE_BIRTHS,F,KZPAV,U,5.268439538384346
2017,PER_1000_LIVE_BIRTHS,F,KZSEV,U,5.633802816901409
2017,PER_1000_LIVE_BIRTHS,F,KZVOS,U,3.3522810085993293
2017,PER_1000_LIVE_BIRTHS,F,KZNS,U,3.3935817041682035
2017,PER_1000_LIVE_BIRTHS,F,KZALA,U,3.852028956631467
2017,PER_1000_LIVE_BIRTHS,F,,R,3.7893669602686777
2017,PER_1000_LIVE_BIRTHS,F,KZAKM,R,3.9327851269217016
2017,PER_1000_LIVE_BIRTHS,F,KZAKT,R,5.328005328005328
2017,PER_1000_LIVE_BIRTHS,F,KZALM,R,4.139628552248825
2017,PER_1000_LIVE_BIRTHS,F,KZATY,R,3.983071944236993
2017,PER_1000_LIVE_BIRTHS,F,KZZAP,R,2.2581859239744073
2017,PER_1000_LIVE_BIRTHS,F,KZZHA,R,1.997868939797549
2017,PER_1000_LIVE_BIRTHS,F,KZKAR,R,3.1746031746031744
2017,PER_1000_LIVE_BIRTHS,F,KZKUS,R,3.8809831824062098
2017,PER_1000_LIVE_BIRTHS,F,KZKZY,R,3.7735849056603774
2017,PER_1000_LIVE_BIRTHS,F,KZMAN,R,4.72376257958513
2017,PER_1000_LIVE_BIRTHS,F,KZONT,R,3.8278501965652802
2017,PER_1000_LIVE_BIRTHS,F,KZPAV,R,2.233389168062535
2017,PER_1000_LIVE_BIRTHS,F,KZSEV,R,4.253056884635832
2017,PER_1000_LIVE_BIRTHS,F,KZVOS,R,4.639175257731959
2018,PER_1000_LIVE_BIRTHS,_T,,,4.58
2018,PER_1000_LIVE_BIRTHS,_T,KZAKM,,3.38
2018,PER_1000_LIVE_BIRTHS,_T,KZAKT,,5.15
2018,PER_1000_LIVE_BIRTHS,_T,KZALM,,4.15
2018,PER_1000_LIVE_BIRTHS,_T,KZATY,,6.05
2018,PER_1000_LIVE_BIRTHS,_T,KZZAP,,3.98
2018,PER_1000_LIVE_BIRTHS,_T,KZZHA,,3.28
2018,PER_1000_LIVE_BIRTHS,_T,KZKAR,,4.88
2018,PER_1000_LIVE_BIRTHS,_T,KZKUS,,6.19
2018,PER_1000_LIVE_BIRTHS,_T,KZKZY,,4.95
2018,PER_1000_LIVE_BIRTHS,_T,KZMAN,,5.53
2018,PER_1000_LIVE_BIRTHS,_T,KZPAV,,3.46
2018,PER_1000_LIVE_BIRTHS,_T,KZSEV,,6.12
2018,PER_1000_LIVE_BIRTHS,_T,KZYUZ,,4.14
2018,PER_1000_LIVE_BIRTHS,_T,KZVOS,,4.94
2018,PER_1000_LIVE_BIRTHS,_T,KZNS,,3.43
2018,PER_1000_LIVE_BIRTHS,_T,KZALA,,5.74
2018,PER_1000_LIVE_BIRTHS,_T,KZSHY,,4.74
2018,PER_1000_LIVE_BIRTHS,_T,,U,4.89
2018,PER_1000_LIVE_BIRTHS,_T,KZAKM,U,4.5
2018,PER_1000_LIVE_BIRTHS,_T,KZAKT,U,5.45
2018,PER_1000_LIVE_BIRTHS,_T,KZALM,U,4.0
2018,PER_1000_LIVE_BIRTHS,_T,KZATY,U,5.51
2018,PER_1000_LIVE_BIRTHS,_T,KZZAP,U,3.81
2018,PER_1000_LIVE_BIRTHS,_T,KZZHA,U,3.93
2018,PER_1000_LIVE_BIRTHS,_T,KZKAR,U,5.21
2018,PER_1000_LIVE_BIRTHS,_T,KZKUS,U,6.3
2018,PER_1000_LIVE_BIRTHS,_T,KZKZY,U,6.47
2018,PER_1000_LIVE_BIRTHS,_T,KZMAN,U,5.69
2018,PER_1000_LIVE_BIRTHS,_T,KZPAV,U,4.09
2018,PER_1000_LIVE_BIRTHS,_T,KZSEV,U,7.01
2018,PER_1000_LIVE_BIRTHS,_T,KZYUZ,U,4.08
2018,PER_1000_LIVE_BIRTHS,_T,KZVOS,U,5.63
2018,PER_1000_LIVE_BIRTHS,_T,KZNS,U,3.43
2018,PER_1000_LIVE_BIRTHS,_T,KZALA,U,5.74
2018,PER_1000_LIVE_BIRTHS,_T,KZSHY,U,4.74
2018,PER_1000_LIVE_BIRTHS,_T,,R,4.13
2018,PER_1000_LIVE_BIRTHS,_T,KZAKM,R,2.17
2018,PER_1000_LIVE_BIRTHS,_T,KZAKT,R,4.27
2018,PER_1000_LIVE_BIRTHS,_T,KZALM,R,4.19
2018,PER_1000_LIVE_BIRTHS,_T,KZATY,R,6.68
2018,PER_1000_LIVE_BIRTHS,_T,KZZAP,R,4.22
2018,PER_1000_LIVE_BIRTHS,_T,KZZHA,R,2.81
2018,PER_1000_LIVE_BIRTHS,_T,KZKAR,R,3.55
2018,PER_1000_LIVE_BIRTHS,_T,KZKUS,R,6.04
2018,PER_1000_LIVE_BIRTHS,_T,KZKZY,R,3.53
2018,PER_1000_LIVE_BIRTHS,_T,KZMAN,R,5.4
2018,PER_1000_LIVE_BIRTHS,_T,KZPAV,R,1.97
2018,PER_1000_LIVE_BIRTHS,_T,KZSEV,R,5.24
2018,PER_1000_LIVE_BIRTHS,_T,KZYUZ,R,4.16
2018,PER_1000_LIVE_BIRTHS,_T,KZVOS,R,3.66
2018,PER_1000_LIVE_BIRTHS,M,,,5.32
2018,PER_1000_LIVE_BIRTHS,M,KZAKM,,3.45
2018,PER_1000_LIVE_BIRTHS,M,KZAKT,,5.66
2018,PER_1000_LIVE_BIRTHS,M,KZALM,,4.8
2018,PER_1000_LIVE_BIRTHS,M,KZATY,,8.05
2018,PER_1000_LIVE_BIRTHS,M,KZZAP,,5.06
2018,PER_1000_LIVE_BIRTHS,M,KZZHA,,4.15
2018,PER_1000_LIVE_BIRTHS,M,KZKAR,,6.01
2018,PER_1000_LIVE_BIRTHS,M,KZKUS,,7.23
2018,PER_1000_LIVE_BIRTHS,M,KZKZY,,6.15
2018,PER_1000_LIVE_BIRTHS,M,KZMAN,,5.89
2018,PER_1000_LIVE_BIRTHS,M,KZPAV,,3.64
2018,PER_1000_LIVE_BIRTHS,M,KZSEV,,7.28
2018,PER_1000_LIVE_BIRTHS,M,KZYUZ,,4.84
2018,PER_1000_LIVE_BIRTHS,M,KZVOS,,5.9
2018,PER_1000_LIVE_BIRTHS,M,KZNS,,4.07
2018,PER_1000_LIVE_BIRTHS,M,KZALA,,6.13
2018,PER_1000_LIVE_BIRTHS,M,KZSHY,,5.11
2018,PER_1000_LIVE_BIRTHS,M,,U,5.62
2018,PER_1000_LIVE_BIRTHS,M,KZAKM,U,4.46
2018,PER_1000_LIVE_BIRTHS,M,KZAKT,U,6.76
2018,PER_1000_LIVE_BIRTHS,M,KZALM,U,4.39
2018,PER_1000_LIVE_BIRTHS,M,KZATY,U,6.05
2018,PER_1000_LIVE_BIRTHS,M,KZZAP,U,5.4
2018,PER_1000_LIVE_BIRTHS,M,KZZHA,U,5.24
2018,PER_1000_LIVE_BIRTHS,M,KZKAR,U,6.5
2018,PER_1000_LIVE_BIRTHS,M,KZKUS,U,7.85
2018,PER_1000_LIVE_BIRTHS,M,KZKZY,U,8.22
2018,PER_1000_LIVE_BIRTHS,M,KZMAN,U,5.93
2018,PER_1000_LIVE_BIRTHS,M,KZPAV,U,4.02
2018,PER_1000_LIVE_BIRTHS,M,KZSEV,U,7.07
2018,PER_1000_LIVE_BIRTHS,M,KZYUZ,U,4.26
2018,PER_1000_LIVE_BIRTHS,M,KZVOS,U,6.99
2018,PER_1000_LIVE_BIRTHS,M,KZNS,U,4.07
2018,PER_1000_LIVE_BIRTHS,M,KZALA,U,6.13
2018,PER_1000_LIVE_BIRTHS,M,KZSHY,U,5.11
2018,PER_1000_LIVE_BIRTHS,M,,R,4.88
2018,PER_1000_LIVE_BIRTHS,M,KZAKM,R,2.32
2018,PER_1000_LIVE_BIRTHS,M,KZAKT,R,2.38
2018,PER_1000_LIVE_BIRTHS,M,KZALM,R,4.94
2018,PER_1000_LIVE_BIRTHS,M,KZATY,R,10.44
2018,PER_1000_LIVE_BIRTHS,M,KZZAP,R,4.59
2018,PER_1000_LIVE_BIRTHS,M,KZZHA,R,3.35
2018,PER_1000_LIVE_BIRTHS,M,KZKAR,R,3.94
2018,PER_1000_LIVE_BIRTHS,M,KZKUS,R,6.38
2018,PER_1000_LIVE_BIRTHS,M,KZKZY,R,4.15
2018,PER_1000_LIVE_BIRTHS,M,KZMAN,R,5.86
2018,PER_1000_LIVE_BIRTHS,M,KZPAV,R,2.76
2018,PER_1000_LIVE_BIRTHS,M,KZSEV,R,7.48
2018,PER_1000_LIVE_BIRTHS,M,KZYUZ,R,5.04
2018,PER_1000_LIVE_BIRTHS,M,KZVOS,R,3.82
2018,PER_1000_LIVE_BIRTHS,F,,,3.79
2018,PER_1000_LIVE_BIRTHS,F,KZAKM,,3.31
2018,PER_1000_LIVE_BIRTHS,F,KZAKT,,4.61
2018,PER_1000_LIVE_BIRTHS,F,KZALM,,3.46
2018,PER_1000_LIVE_BIRTHS,F,KZATY,,3.9
2018,PER_1000_LIVE_BIRTHS,F,KZZAP,,2.84
2018,PER_1000_LIVE_BIRTHS,F,KZZHA,,2.36
2018,PER_1000_LIVE_BIRTHS,F,KZKAR,,3.65
2018,PER_1000_LIVE_BIRTHS,F,KZKUS,,5.1
2018,PER_1000_LIVE_BIRTHS,F,KZKZY,,3.67
2018,PER_1000_LIVE_BIRTHS,F,KZMAN,,5.14
2018,PER_1000_LIVE_BIRTHS,F,KZPAV,,3.27
2018,PER_1000_LIVE_BIRTHS,F,KZSEV,,4.88
2018,PER_1000_LIVE_BIRTHS,F,KZYUZ,,3.39
2018,PER_1000_LIVE_BIRTHS,F,KZVOS,,3.91
2018,PER_1000_LIVE_BIRTHS,F,KZNS,,2.75
2018,PER_1000_LIVE_BIRTHS,F,KZALA,,5.34
2018,PER_1000_LIVE_BIRTHS,F,KZSHY,,4.34
2018,PER_1000_LIVE_BIRTHS,F,,U,4.1
2018,PER_1000_LIVE_BIRTHS,F,KZAKM,U,4.55
2018,PER_1000_LIVE_BIRTHS,F,KZAKT,U,4.06
2018,PER_1000_LIVE_BIRTHS,F,KZALM,U,3.6
2018,PER_1000_LIVE_BIRTHS,F,KZATY,U,4.94
2018,PER_1000_LIVE_BIRTHS,F,KZZAP,U,2.15
2018,PER_1000_LIVE_BIRTHS,F,KZZHA,U,2.52
2018,PER_1000_LIVE_BIRTHS,F,KZKAR,U,3.77
2018,PER_1000_LIVE_BIRTHS,F,KZKUS,U,4.72
2018,PER_1000_LIVE_BIRTHS,F,KZKZY,U,4.54
2018,PER_1000_LIVE_BIRTHS,F,KZMAN,U,5.44
2018,PER_1000_LIVE_BIRTHS,F,KZPAV,U,4.17
2018,PER_1000_LIVE_BIRTHS,F,KZSEV,U,6.94
2018,PER_1000_LIVE_BIRTHS,F,KZYUZ,U,3.89
2018,PER_1000_LIVE_BIRTHS,F,KZVOS,U,4.14
2018,PER_1000_LIVE_BIRTHS,F,KZNS,U,2.75
2018,PER_1000_LIVE_BIRTHS,F,KZALA,U,5.34
2018,PER_1000_LIVE_BIRTHS,F,KZSHY,U,4.34
2018,PER_1000_LIVE_BIRTHS,F,,R,3.33
2018,PER_1000_LIVE_BIRTHS,F,KZAKM,R,2.02
2018,PER_1000_LIVE_BIRTHS,F,KZAKT,R,6.27
2018,PER_1000_LIVE_BIRTHS,F,KZALM,R,3.41
2018,PER_1000_LIVE_BIRTHS,F,KZATY,R,2.66
2018,PER_1000_LIVE_BIRTHS,F,KZZAP,R,3.81
2018,PER_1000_LIVE_BIRTHS,F,KZZHA,R,2.24
2018,PER_1000_LIVE_BIRTHS,F,KZKAR,R,3.14
2018,PER_1000_LIVE_BIRTHS,F,KZKUS,R,5.66
2018,PER_1000_LIVE_BIRTHS,F,KZKZY,R,2.88
2018,PER_1000_LIVE_BIRTHS,F,KZMAN,R,4.9
2018,PER_1000_LIVE_BIRTHS,F,KZPAV,R,1.15
2018,PER_1000_LIVE_BIRTHS,F,KZSEV,R,2.85
2018,PER_1000_LIVE_BIRTHS,F,KZYUZ,R,3.21
2018,PER_1000_LIVE_BIRTHS,F,KZVOS,R,3.48
2019,PER_1000_LIVE_BIRTHS,_T,,,4.807238199398474
2019,PER_1000_LIVE_BIRTHS,_T,KZAKM,,4.4027721157766
2019,PER_1000_LIVE_BIRTHS,_T,KZAKT,,5.56287512809252
2019,PER_1000_LIVE_BIRTHS,_T,KZALM,,4.415666706269058
2019,PER_1000_LIVE_BIRTHS,_T,KZATY,,7.950530035335689
2019,PER_1000_LIVE_BIRTHS,_T,KZZAP,,4.722010662604722
2019,PER_1000_LIVE_BIRTHS,_T,KZZHA,,4.8444953958803305
2019,PER_1000_LIVE_BIRTHS,_T,KZKAR,,5.513588608144482
2019,PER_1000_LIVE_BIRTHS,_T,KZKUS,,6.114605171208945
2019,PER_1000_LIVE_BIRTHS,_T,KZKZY,,5.013697214038352
2019,PER_1000_LIVE_BIRTHS,_T,KZMAN,,5.5721198494550075
2019,PER_1000_LIVE_BIRTHS,_T,KZPAV,,3.8068870046720886
2019,PER_1000_LIVE_BIRTHS,_T,KZSEV,,5.09313154831199
2019,PER_1000_LIVE_BIRTHS,_T,KZYUZ,,3.5164519717248552
2019,PER_1000_LIVE_BIRTHS,_T,KZVOS,,5.170678136725542
2019,PER_1000_LIVE_BIRTHS,_T,KZNS,,3.13195991091314
2019,PER_1000_LIVE_BIRTHS,_T,KZALA,,4.751078465663985
2019,PER_1000_LIVE_BIRTHS,_T,KZSHY,,5.8153792257838495
2019,PER_1000_LIVE_BIRTHS,_T,,U,5.261048201222567
2019,PER_1000_LIVE_BIRTHS,_T,KZAKM,U,5.10519801980198
2019,PER_1000_LIVE_BIRTHS,_T,KZAKT,U,5.462348809988295
2019,PER_1000_LIVE_BIRTHS,_T,KZALM,U,5.761186962354984
2019,PER_1000_LIVE_BIRTHS,_T,KZATY,U,8.214619943849433
2019,PER_1000_LIVE_BIRTHS,_T,KZZAP,U,5.055208194758547
2019,PER_1000_LIVE_BIRTHS,_T,KZZHA,U,6.530958439355386
2019,PER_1000_LIVE_BIRTHS,_T,KZKAR,U,6.099221260142678
2019,PER_1000_LIVE_BIRTHS,_T,KZKUS,U,5.916326243132835
2019,PER_1000_LIVE_BIRTHS,_T,KZKZY,U,4.786182499219644
2019,PER_1000_LIVE_BIRTHS,_T,KZMAN,U,7.252508159071679
2019,PER_1000_LIVE_BIRTHS,_T,KZPAV,U,4.542664211172498
2019,PER_1000_LIVE_BIRTHS,_T,KZSEV,U,5.899705014749262
2019,PER_1000_LIVE_BIRTHS,_T,KZYUZ,U,4.017886073488432
2019,PER_1000_LIVE_BIRTHS,_T,KZVOS,U,5.509252719310637
2019,PER_1000_LIVE_BIRTHS,_T,KZNS,U,3.13195991091314
2019,PER_1000_LIVE_BIRTHS,_T,KZALA,U,4.751078465663985
2019,PER_1000_LIVE_BIRTHS,_T,KZSHY,U,5.8153792257838495
2019,PER_1000_LIVE_BIRTHS,_T,,R,4.139693146780989
2019,PER_1000_LIVE_BIRTHS,_T,KZAKM,R,3.6200655059472506
2019,PER_1000_LIVE_BIRTHS,_T,KZAKT,R,5.865102639296188
2019,PER_1000_LIVE_BIRTHS,_T,KZALM,R,3.9650022468346062
2019,PER_1000_LIVE_BIRTHS,_T,KZATY,R,7.605595545294038
2019,PER_1000_LIVE_BIRTHS,_T,KZZAP,R,4.27578834847675
2019,PER_1000_LIVE_BIRTHS,_T,KZZHA,R,3.540751426135991
2019,PER_1000_LIVE_BIRTHS,_T,KZKAR,R,3.2113037893384715
2019,PER_1000_LIVE_BIRTHS,_T,KZKUS,R,6.438261669349275
2019,PER_1000_LIVE_BIRTHS,_T,KZKZY,R,5.238290879211175
2019,PER_1000_LIVE_BIRTHS,_T,KZMAN,R,4.431314623338257
2019,PER_1000_LIVE_BIRTHS,_T,KZPAV,R,2.0509815411661294
