Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2011,процент,,,мужчины,среднее специальное,,,,26.460071513706797
2012,процент,,,мужчины,среднее специальное,,,,27.73019271948608
2013,процент,,,мужчины,среднее специальное,,,,30.97560975609756
2014,процент,,,мужчины,среднее специальное,,,,30.224321133412037
2015,процент,,,мужчины,среднее специальное,,,,27.80082987551868
2016,процент,,,мужчины,среднее специальное,,,,27.831715210355988
2017,процент,,,мужчины,среднее специальное,,,,31.889081455805893
2018,процент,,,мужчины,среднее специальное,,,,29.65116279069768
2010,процент,,,мужчины,среднее общее,,,,42.51308900523561
2011,процент,,,мужчины,среднее общее,,,,44.57687723480333
2012,процент,,,мужчины,среднее общее,,,,40.68522483940042
2013,процент,,,мужчины,среднее общее,,,,41.829268292682926
2014,процент,,,мужчины,среднее общее,,,,39.43329397874852
2015,процент,,,мужчины,среднее общее,,,,42.876901798063614
2016,процент,,,мужчины,среднее общее,,,,42.071197411003226
2017,процент,,,мужчины,среднее общее,,,,39.51473136915078
2018,процент,,,мужчины,среднее общее,,,,33.72093023255814
2010,процент,,,мужчины,неполное среднее,,,,8.481675392670157
2011,процент,,,мужчины,неполное среднее,,,,4.529201430274137
2012,процент,,,мужчины,неполное среднее,,,,5.674518201284799
2013,процент,,,мужчины,неполное среднее,,,,6.829268292682928
2014,процент,,,мужчины,неполное среднее,,,,9.445100354191263
2015,процент,,,мужчины,неполное среднее,,,,7.7455048409405265
2016,процент,,,мужчины,неполное среднее,,,,7.119741100323624
2017,процент,,,мужчины,неполное среднее,,,,5.1993067590987865
2018,процент,,,мужчины,неполное среднее,,,,6.395348837209302
2010,процент,,,мужчины,начальное и ниже,,,,7.225130890052355
2011,процент,,,мужчины,начальное и ниже,,,,6.4362336114421925
2012,процент,,,мужчины,начальное и ниже,,,,5.460385438972163
2013,процент,,,мужчины,начальное и ниже,,,,4.024390243902439
2014,процент,,,мужчины,начальное и ниже,,,,2.3612750885478158
2015,процент,,,мужчины,начальное и ниже,,,,3.457814661134164
2016,процент,,,мужчины,начальное и ниже,,,,2.750809061488673
2017,процент,,,мужчины,начальное и ниже,,,,3.2928942807625647
2018,процент,,,мужчины,начальное и ниже,,,,3.1976744186046515
2010,процент,,,мужчины,не указавшие,,,,7.853403141361254
2011,процент,,,мужчины,не указавшие,,,,9.177592371871276
2012,процент,,,мужчины,не указавшие,,,,10.278372591006423
2013,процент,,,мужчины,не указавшие,,,,8.048780487804878
2014,процент,,,мужчины,не указавшие,,,,9.327036599763872
2015,процент,,,мужчины,не указавшие,,,,9.681881051175658
2016,процент,,,мужчины,не указавшие,,,,9.870550161812297
2017,процент,,,мужчины,не указавшие,,,,9.01213171577123
2018,процент,,,мужчины,не указавшие,,,,13.662790697674415
2010,процент,,,женщины,высшее,,,,5.820105820105821
2011,процент,,,женщины,высшее,,,,9.230769230769232
2012,процент,,,женщины,высшее,,,,9.090909090909092
2013,процент,,,женщины,высшее,,,,8.360128617363344
2014,процент,,,женщины,высшее,,,,8.125
2015,процент,,,женщины,высшее,,,,6.785714285714287
2016,процент,,,женщины,высшее,,,,10.743801652892563
2017,процент,,,женщины,высшее,,,,9.205020920502092
2018,процент,,,женщины,высшее,,,,9.25925925925926
2010,процент,,,женщины,незаконченное высшее,,,,1.058201058201058
2011,процент,,,женщины,незаконченное высшее,,,,2.769230769230769
2012,процент,,,женщины,незаконченное высшее,,,,2.5078369905956106
2013,процент,,,женщины,незаконченное высшее,,,,1.2861736334405145
2014,процент,,,женщины,незаконченное высшее,,,,2.1875
2015,процент,,,женщины,незаконченное высшее,,,,1.4285714285714286
2016,процент,,,женщины,незаконченное высшее,,,,0.8264462809917356
2017,процент,,,женщины,незаконченное высшее,,,,0.41841004184100417
2018,процент,,,женщины,незаконченное высшее,,,,0.0
2010,процент,,,женщины,среднее специальное,,,,20.37037037037037
2011,процент,,,женщины,среднее специальное,,,,20.30769230769231
2012,процент,,,женщины,среднее специальное,,,,25.391849529780565
2013,процент,,,женщины,среднее специальное,,,,25.08038585209003
2014,процент,,,женщины,среднее специальное,,,,22.5
2015,процент,,,женщины,среднее специальное,,,,20.714285714285715
2016,процент,,,женщины,среднее специальное,,,,25.6198347107438
2017,процент,,,женщины,среднее специальное,,,,27.19665271966527
2018,процент,,,женщины,среднее специальное,,,,22.222222222222214
2010,процент,,,женщины,среднее общее,,,,40.21164021164021
2011,процент,,,женщины,среднее общее,,,,41.53846153846154
2012,процент,,,женщины,среднее общее,,,,37.30407523510972
2013,процент,,,женщины,среднее общее,,,,36.01286173633441
2014,процент,,,женщины,среднее общее,,,,36.5625
2015,процент,,,женщины,среднее общее,,,,45.0
2016,процент,,,женщины,среднее общее,,,,34.710743801652896
2017,процент,,,женщины,среднее общее,,,,34.72803347280335
2018,процент,,,женщины,среднее общее,,,,37.654320987654316
2010,процент,,,женщины,неполное среднее,,,,10.317460317460316
2011,процент,,,женщины,неполное среднее,,,,8.923076923076922
2012,процент,,,женщины,неполное среднее,,,,6.583072100313479
2013,процент,,,женщины,неполное среднее,,,,7.717041800643088
2014,процент,,,женщины,неполное среднее,,,,10.3125
2015,процент,,,женщины,неполное среднее,,,,8.214285714285714
2016,процент,,,женщины,неполное среднее,,,,7.43801652892562
2017,процент,,,женщины,неполное среднее,,,,6.276150627615062
2018,процент,,,женщины,неполное среднее,,,,9.876543209876543
2010,процент,,,женщины,начальное и ниже,,,,14.814814814814813
2011,процент,,,женщины,начальное и ниже,,,,8.923076923076922
2012,процент,,,женщины,начальное и ниже,,,,10.344827586206897
2013,процент,,,женщины,начальное и ниже,,,,9.96784565916399
2014,процент,,,женщины,начальное и ниже,,,,7.187499999999999
2015,процент,,,женщины,начальное и ниже,,,,7.142857142857142
2016,процент,,,женщины,начальное и ниже,,,,9.090909090909092
2017,процент,,,женщины,начальное и ниже,,,,8.368200836820082
2018,процент,,,женщины,начальное и ниже,,,,6.172839506172839
2010,процент,,,женщины,не указавшие,,,,7.4074074074074066
2011,процент,,,женщины,не указавшие,,,,8.307692307692307
2012,процент,,,женщины,не указавшие,,,,8.77742946708464
2013,процент,,,женщины,не указавшие,,,,11.575562700964632
2014,процент,,,женщины,не указавшие,,,,13.125
2015,процент,,,женщины,не указавшие,,,,10.714285714285714
2016,процент,,,женщины,не указавшие,,,,11.570247933884295
2017,процент,,,женщины,не указавшие,,,,13.807531380753135
2018,процент,,,женщины,не указавшие,,,,14.814814814814813
2010,процент,,городское население,,высшее,,,,7.9861111111111125
2011,процент,,городское население,,высшее,,,,10.106382978723405
2012,процент,,городское население,,высшее,,,,9.975369458128078
2013,процент,,городское население,,высшее,,,,8.579465541490858
2014,процент,,городское население,,высшее,,,,10.344827586206897
2015,процент,,городское население,,высшее,,,,8.780487804878048
2016,процент,,городское население,,высшее,,,,11.24031007751938
2017,процент,,городское население,,высшее,,,,13.043478260869565
2018,процент,,городское население,,высшее,,,,12.292358803986714
2010,процент,,городское население,,незаконченное высшее,,,,1.273148148148148
2011,процент,,городское население,,незаконченное высшее,,,,3.191489361702128
2012,процент,,городское население,,незаконченное высшее,,,,2.3399014778325125
2013,процент,,городское население,,незаконченное высшее,,,,1.4064697609001406
2014,процент,,городское население,,незаконченное высшее,,,,1.9310344827586208
2015,процент,,городское население,,незаконченное высшее,,,,0.975609756097561
2016,процент,,городское население,,незаконченное высшее,,,,1.3565891472868217
2017,процент,,городское население,,незаконченное высшее,,,,1.5810276679841897
2018,процент,,городское население,,незаконченное высшее,,,,2.6578073089701
2010,процент,,городское население,,среднее специальное,,,,27.08333333333333
2011,процент,,городское население,,среднее специальное,,,,28.457446808510642
2012,процент,,городское население,,среднее специальное,,,,31.15763546798029
2013,процент,,городское население,,среднее специальное,,,,32.48945147679325
2014,процент,,городское население,,среднее специальное,,,,32.6896551724138
2015,процент,,городское население,,среднее специальное,,,,27.31707317073171
2016,процент,,городское население,,среднее специальное,,,,31.78294573643411
2017,процент,,городское население,,среднее специальное,,,,37.35177865612648
2018,процент,,городское население,,среднее специальное,,,,34.21926910299003
2010,процент,,городское население,,среднее общее,,,,38.77314814814815
2011,процент,,городское население,,среднее общее,,,,37.23404255319149
2012,процент,,городское население,,среднее общее,,,,34.35960591133005
2013,процент,,городское население,,среднее общее,,,,37.9746835443038
2014,процент,,городское население,,среднее общее,,,,35.724137931034484
2015,процент,,городское население,,среднее общее,,,,41.6260162601626
2016,процент,,городское население,,среднее общее,,,,37.4031007751938
2017,процент,,городское население,,среднее общее,,,,31.6205533596838
2018,процент,,городское население,,среднее общее,,,,30.89700996677741
2010,процент,,городское население,,неполное среднее,,,,7.6388888888888875
2011,процент,,городское население,,неполное среднее,,,,4.654255319148937
2012,процент,,городское население,,неполное среднее,,,,5.541871921182267
2013,процент,,городское население,,неполное среднее,,,,6.047819971870606
2014,процент,,городское население,,неполное среднее,,,,8.413793103448276
2015,процент,,городское население,,неполное среднее,,,,6.504065040650407
2016,процент,,городское население,,неполное среднее,,,,5.62015503875969
2017,процент,,городское население,,неполное среднее,,,,4.545454545454546
2018,процент,,городское население,,неполное среднее,,,,6.312292358803988
2010,процент,,городское население,,начальное и ниже,,,,6.9444444444444455
2011,процент,,городское население,,начальное и ниже,,,,4.920212765957447
2012,процент,,городское население,,начальное и ниже,,,,4.9261083743842375
2013,процент,,городское население,,начальное и ниже,,,,3.516174402250352
2014,процент,,городское население,,начальное и ниже,,,,2.896551724137931
2015,процент,,городское население,,начальное и ниже,,,,3.5772357723577235
2016,процент,,городское население,,начальное и ниже,,,,2.9069767441860463
2017,процент,,городское население,,начальное и ниже,,,,2.766798418972332
2018,процент,,городское население,,начальное и ниже,,,,3.986710963455149
2010,процент,,городское население,,не указавшие,,,,10.300925925925926
2011,процент,,городское население,,не указавшие,,,,11.436170212765957
2012,процент,,городское население,,не указавшие,,,,11.699507389162559
2013,процент,,городское население,,не указавшие,,,,9.985935302390999
2014,процент,,городское население,,не указавшие,,,,8.0
2015,процент,,городское население,,не указавшие,,,,11.219512195121954
2016,процент,,городское население,,не указавшие,,,,9.689922480620156
2017,процент,,городское население,,не указавшие,,,,9.090909090909092
2018,процент,,городское население,,не указавшие,,,,9.634551495016613
2010,процент,,сельское население,,высшее,,,,3.411513859275053
2011,процент,,сельское население,,высшее,,,,1.6990291262135917
2012,процент,,сельское население,,высшее,,,,4.988662131519273
2013,процент,,сельское население,,высшее,,,,5.476190476190476
2014,процент,,сельское население,,высшее,,,,3.619909502262444
2015,процент,,сельское население,,высшее,,,,5.6701030927835046
2016,процент,,сельское население,,высшее,,,,6.104651162790698
2017,процент,,сельское население,,высшее,,,,3.870967741935484
2018,процент,,сельское население,,высшее,,,,6.341463414634148
2010,процент,,сельское население,,незаконченное высшее,,,,0.6396588486140725
2011,процент,,сельское население,,незаконченное высшее,,,,1.4563106796116505
2012,процент,,сельское население,,незаконченное высшее,,,,2.2675736961451247
2013,процент,,сельское население,,незаконченное высшее,,,,0.9523809523809524
2014,процент,,сельское население,,незаконченное высшее,,,,1.3574660633484164
2015,процент,,сельское население,,незаконченное высшее,,,,0.5154639175257731
2016,процент,,сельское население,,незаконченное высшее,,,,1.744186046511628
2017,процент,,сельское население,,незаконченное высшее,,,,0.3225806451612903
2018,процент,,сельское население,,незаконченное высшее,,,,1.4634146341463417
2010,процент,,сельское население,,среднее специальное,,,,20.042643923240934
2011,процент,,сельское население,,среднее специальное,,,,17.96116504854369
2012,процент,,сельское население,,среднее специальное,,,,19.727891156462587
2013,процент,,сельское население,,среднее специальное,,,,24.04761904761905
2014,процент,,сельское население,,среднее специальное,,,,20.588235294117645
2015,процент,,сельское население,,среднее специальное,,,,23.453608247422682
2016,процент,,сельское население,,среднее специальное,,,,20.348837209302324
2017,процент,,сельское население,,среднее специальное,,,,19.354838709677427
2018,процент,,сельское население,,среднее специальное,,,,17.073170731707318
2010,процент,,сельское население,,среднее общее,,,,47.54797441364605
2011,процент,,сельское население,,среднее общее,,,,55.582524271844655
2012,процент,,сельское население,,среднее общее,,,,49.88662131519274
2013,процент,,сельское население,,среднее общее,,,,44.04761904761904
2014,процент,,сельское население,,среднее общее,,,,43.43891402714932
2015,процент,,сельское население,,среднее общее,,,,46.39175257731959
2016,процент,,сельское население,,среднее общее,,,,43.8953488372093
2017,процент,,сельское население,,среднее общее,,,,48.70967741935484
2018,процент,,сельское население,,среднее общее,,,,40.97560975609756
2010,процент,,сельское население,,неполное среднее,,,,11.513859275053306
2011,процент,,сельское население,,неполное среднее,,,,7.766990291262134
2012,процент,,сельское население,,неполное среднее,,,,6.575963718820861
2013,процент,,сельское население,,неполное среднее,,,,8.80952380952381
2014,процент,,сельское население,,неполное среднее,,,,11.764705882352938
2015,процент,,сельское население,,неполное среднее,,,,10.051546391752575
2016,процент,,сельское население,,неполное среднее,,,,9.593023255813952
2017,процент,,сельское население,,неполное среднее,,,,7.096774193548387
2018,процент,,сельское население,,неполное среднее,,,,9.268292682926827
2010,процент,,сельское население,,начальное и ниже,,,,13.859275053304904
2011,процент,,сельское население,,начальное и ниже,,,,11.165048543689322
2012,процент,,сельское население,,начальное и ниже,,,,9.977324263038547
2013,процент,,сельское население,,начальное и ниже,,,,9.285714285714286
2014,процент,,сельское население,,начальное и ниже,,,,4.977375565610862
2015,процент,,сельское население,,начальное и ниже,,,,5.927835051546391
2016,процент,,сельское население,,начальное и ниже,,,,6.9767441860465125
2017,процент,,сельское население,,начальное и ниже,,,,8.064516129032258
2018,процент,,сельское население,,начальное и ниже,,,,4.390243902439024
2010,процент,,сельское население,,не указавшие,,,,2.985074626865672
2011,процент,,сельское население,,не указавшие,,,,4.368932038834951
2012,процент,,сельское население,,не указавшие,,,,6.575963718820861
2013,процент,,сельское население,,не указавшие,,,,7.3809523809523805
2014,процент,,сельское население,,не указавшие,,,,14.25339366515837
2015,процент,,сельское население,,не указавшие,,,,7.989690721649484
2016,процент,,сельское население,,не указавшие,,,,11.33720930232558
2017,процент,,сельское население,,не указавшие,,,,12.580645161290322
2018,процент,,сельское население,,не указавшие,,,,20.48780487804878
2010,процент,,,мужчины,,состоял (а) в браке,,,33.82198952879581
2011,процент,,,мужчины,,состоял (а) в браке,,,33.015494636471985
2012,процент,,,мужчины,,состоял (а) в браке,,,31.905781584582442
2013,процент,,,мужчины,,состоял (а) в браке,,,37.195121951219505
2014,процент,,,мужчины,,состоял (а) в браке,,,31.168831168831172
2015,процент,,,мужчины,,состоял (а) в браке,,,32.780082987551864
2016,процент,,,мужчины,,состоял (а) в браке,,,36.40776699029127
2017,процент,,,мужчины,,состоял (а) в браке,,,37.78162911611785
2018,процент,,,мужчины,,состоял (а) в браке,,,38.08139534883721
2010,процент,,,мужчины,,не состоял (а) в браке,,,37.80104712041884
2011,процент,,,мужчины,,не состоял (а) в браке,,,33.253873659118
2012,процент,,,мужчины,,не состоял (а) в браке,,,34.582441113490354
2013,процент,,,мужчины,,не состоял (а) в браке,,,29.8780487804878
2014,процент,,,мужчины,,не состоял (а) в браке,,,32.349468713105075
2015,процент,,,мужчины,,не состоял (а) в браке,,,30.843706777316733
2016,процент,,,мужчины,,не состоял (а) в браке,,,27.022653721682854
2017,процент,,,мужчины,,не состоял (а) в браке,,,24.090121317157717
2018,процент,,,мужчины,,не состоял (а) в браке,,,26.744186046511626
2010,процент,,,мужчины,,вдовец (вдова),,,4.9214659685863875
2011,процент,,,мужчины,,вдовец (вдова),,,7.151370679380214
2012,процент,,,мужчины,,вдовец (вдова),,,5.781584582441112
2013,процент,,,мужчины,,вдовец (вдова),,,6.219512195121951
2014,процент,,,мужчины,,вдовец (вдова),,,7.083825265643448
2015,процент,,,мужчины,,вдовец (вдова),,,6.639004149377594
2016,процент,,,мужчины,,вдовец (вдова),,,5.663430420711975
2017,процент,,,мужчины,,вдовец (вдова),,,7.7989601386481775
2018,процент,,,мужчины,,вдовец (вдова),,,6.686046511627906
2010,процент,,,мужчины,,разведен(а),,,15.392670157068064
2011,процент,,,мужчины,,разведен(а),,,17.878426698450536
2012,процент,,,мужчины,,разведен(а),,,18.629550321199144
2013,процент,,,мужчины,,разведен(а),,,19.87804878048781
2014,процент,,,мужчины,,разведен(а),,,20.779220779220786
2015,процент,,,мужчины,,разведен(а),,,21.023513139695712
2016,процент,,,мужчины,,разведен(а),,,21.521035598705502
2017,процент,,,мужчины,,разведен(а),,,22.183708838821488
2018,процент,,,мужчины,,разведен(а),,,17.732558139534884
2010,процент,,,мужчины,,не указано,,,8.062827225130889
2011,процент,,,мужчины,,не указано,,,8.700834326579264
2012,процент,,,мужчины,,не указано,,,9.100642398286935
2013,процент,,,мужчины,,не указано,,,6.829268292682928
2014,процент,,,мужчины,,не указано,,,8.618654073199528
2015,процент,,,мужчины,,не указано,,,8.71369294605809
2016,процент,,,мужчины,,не указано,,,9.385113268608414
2017,процент,,,мужчины,,не указано,,,8.145580589254768
2018,процент,,,мужчины,,не указано,,,10.755813953488374
2010,процент,,,женщины,,состоял (а) в браке,,,27.24867724867725
2011,процент,,,женщины,,состоял (а) в браке,,,28.000000000000004
2012,процент,,,женщины,,состоял (а) в браке,,,28.840125391849533
2013,процент,,,женщины,,состоял (а) в браке,,,24.75884244372991
2014,процент,,,женщины,,состоял (а) в браке,,,29.6875
2015,процент,,,женщины,,состоял (а) в браке,,,28.57142857142857
2016,процент,,,женщины,,состоял (а) в браке,,,25.6198347107438
2017,процент,,,женщины,,состоял (а) в браке,,,27.61506276150628
2018,процент,,,женщины,,состоял (а) в браке,,,20.987654320987648
2010,процент,,,женщины,,не состоял (а) в браке,,,31.48148148148148
2011,процент,,,женщины,,не состоял (а) в браке,,,31.384615384615394
2012,процент,,,женщины,,не состоял (а) в браке,,,26.01880877742947
2013,процент,,,женщины,,не состоял (а) в браке,,,27.65273311897107
2014,процент,,,женщины,,не состоял (а) в браке,,,26.25
2015,процент,,,женщины,,не состоял (а) в браке,,,26.42857142857143
2016,процент,,,женщины,,не состоял (а) в браке,,,27.685950413223143
2017,процент,,,женщины,,не состоял (а) в браке,,,21.33891213389121
2018,процент,,,женщины,,не состоял (а) в браке,,,28.395061728395056
2010,процент,,,женщины,,вдовец (вдова),,,20.8994708994709
2011,процент,,,женщины,,вдовец (вдова),,,23.384615384615394
2012,процент,,,женщины,,вдовец (вдова),,,23.510971786833853
2013,процент,,,женщины,,вдовец (вдова),,,23.79421221864952
2014,процент,,,женщины,,вдовец (вдова),,,20.0
2015,процент,,,женщины,,вдовец (вдова),,,21.071428571428573
2016,процент,,,женщины,,вдовец (вдова),,,21.074380165289256
2017,процент,,,женщины,,вдовец (вдова),,,22.59414225941423
2018,процент,,,женщины,,вдовец (вдова),,,24.074074074074073
2010,процент,,,женщины,,разведен(а),,,12.962962962962965
2011,процент,,,женщины,,разведен(а),,,9.538461538461537
2012,процент,,,женщины,,разведен(а),,,12.852664576802509
2013,процент,,,женщины,,разведен(а),,,12.861736334405146
2014,процент,,,женщины,,разведен(а),,,14.0625
2015,процент,,,женщины,,разведен(а),,,13.571428571428573
2016,процент,,,женщины,,разведен(а),,,15.289256198347106
2017,процент,,,женщины,,разведен(а),,,15.062761506276152
2018,процент,,,женщины,,разведен(а),,,13.580246913580249
2010,процент,,,женщины,,не указано,,,7.4074074074074066
2011,процент,,,женщины,,не указано,,,7.6923076923076925
2012,процент,,,женщины,,не указано,,,8.77742946708464
2013,процент,,,женщины,,не указано,,,10.932475884244372
2014,процент,,,женщины,,не указано,,,10.0
2015,процент,,,женщины,,не указано,,,10.357142857142858
2016,процент,,,женщины,,не указано,,,10.330578512396695
2017,процент,,,женщины,,не указано,,,13.389121338912132
2018,процент,,,женщины,,не указано,,,12.962962962962965
2010,процент,,городское население,,,состоял (а) в браке,,,30.20833333333333
2011,процент,,городское население,,,состоял (а) в браке,,,30.18617021276595
2012,процент,,городское население,,,состоял (а) в браке,,,29.926108374384235
2013,процент,,городское население,,,состоял (а) в браке,,,30.661040787623072
2014,процент,,городское население,,,состоял (а) в браке,,,28.689655172413783
2015,процент,,городское население,,,состоял (а) в браке,,,29.756097560975608
2016,процент,,городское население,,,состоял (а) в браке,,,33.33333333333333
2017,процент,,городское население,,,состоял (а) в браке,,,33.39920948616601
2018,процент,,городское население,,,состоял (а) в браке,,,31.893687707641195
2010,процент,,городское население,,,не состоял (а) в браке,,,34.83796296296296
2011,процент,,городское население,,,не состоял (а) в браке,,,31.64893617021277
2012,процент,,городское население,,,не состоял (а) в браке,,,29.926108374384235
2013,процент,,городское население,,,не состоял (а) в браке,,,31.082981715893112
2014,процент,,городское население,,,не состоял (а) в браке,,,32.13793103448276
2015,процент,,городское население,,,не состоял (а) в браке,,,30.40650406504065
2016,процент,,городское население,,,не состоял (а) в браке,,,26.550387596899228
2017,процент,,городское население,,,не состоял (а) в браке,,,23.12252964426877
2018,процент,,городское население,,,не состоял (а) в браке,,,28.239202657807308
2010,процент,,городское население,,,вдовец (вдова),,,7.9861111111111125
2011,процент,,городское население,,,вдовец (вдова),,,10.23936170212766
2012,процент,,городское население,,,вдовец (вдова),,,10.098522167487683
2013,процент,,городское население,,,вдовец (вдова),,,9.563994374120957
2014,процент,,городское население,,,вдовец (вдова),,,8.965517241379311
2015,процент,,городское население,,,вдовец (вдова),,,10.569105691056912
2016,процент,,городское население,,,вдовец (вдова),,,9.496124031007753
2017,процент,,городское население,,,вдовец (вдова),,,12.648221343873518
2018,процент,,городское население,,,вдовец (вдова),,,11.960132890365449
2010,процент,,городское население,,,разведен(а),,,16.319444444444443
2011,процент,,городское население,,,разведен(а),,,16.622340425531913
2012,процент,,городское население,,,разведен(а),,,18.596059113300488
2013,процент,,городское население,,,разведен(а),,,19.549929676511955
2014,процент,,городское население,,,разведен(а),,,22.62068965517241
2015,процент,,городское население,,,разведен(а),,,19.1869918699187
2016,процент,,городское население,,,разведен(а),,,21.70542635658915
2017,процент,,городское население,,,разведен(а),,,23.3201581027668
2018,процент,,городское население,,,разведен(а),,,21.2624584717608
2010,процент,,городское население,,,не указано,,,10.648148148148149
2011,процент,,городское население,,,не указано,,,11.303191489361705
2012,процент,,городское население,,,не указано,,,11.453201970443347
2013,процент,,городское население,,,не указано,,,9.142053445850914
2014,процент,,городское население,,,не указано,,,7.586206896551722
2015,процент,,городское население,,,не указано,,,10.08130081300813
2016,процент,,городское население,,,не указано,,,8.914728682170542
2017,процент,,городское население,,,не указано,,,7.5098814229249005
2018,процент,,городское население,,,не указано,,,6.64451827242525
2010,процент,,сельское население,,,состоял (а) в браке,,,35.18123667377399
2011,процент,,сельское население,,,состоял (а) в браке,,,34.22330097087379
2012,процент,,сельское население,,,состоял (а) в браке,,,33.33333333333333
2013,процент,,сельское население,,,состоял (а) в браке,,,39.04761904761904
2014,процент,,сельское население,,,состоял (а) в браке,,,34.16289592760181
2015,процент,,сельское население,,,состоял (а) в браке,,,34.5360824742268
2016,процент,,сельское население,,,состоял (а) в браке,,,33.43023255813954
2017,процент,,сельское население,,,состоял (а) в браке,,,37.096774193548384
2018,процент,,сельское население,,,состоял (а) в браке,,,33.65853658536586
2010,процент,,сельское население,,,не состоял (а) в браке,,,38.166311300639656
2011,процент,,сельское население,,,не состоял (а) в браке,,,34.708737864077676
2012,процент,,сельское население,,,не состоял (а) в браке,,,36.961451247165535
2013,процент,,сельское население,,,не состоял (а) в браке,,,26.190476190476193
2014,процент,,сельское население,,,не состоял (а) в браке,,,28.28054298642534
2015,процент,,сельское население,,,не состоял (а) в браке,,,28.350515463917517
2016,процент,,сельское население,,,не состоял (а) в браке,,,28.19767441860465
2017,процент,,сельское население,,,не состоял (а) в браке,,,23.548387096774192
2018,процент,,сельское население,,,не состоял (а) в браке,,,25.853658536585368
2010,процент,,сельское население,,,вдовец (вдова),,,12.153518123667377
2011,процент,,сельское население,,,вдовец (вдова),,,14.320388349514566
2012,процент,,сельское население,,,вдовец (вдова),,,10.657596371882086
2013,процент,,сельское население,,,вдовец (вдова),,,13.571428571428573
2014,процент,,сельское население,,,вдовец (вдова),,,13.348416289592759
2015,процент,,сельское население,,,вдовец (вдова),,,10.824742268041241
2016,процент,,сельское население,,,вдовец (вдова),,,10.755813953488374
2017,процент,,сельское население,,,вдовец (вдова),,,11.29032258064516
2018,процент,,сельское население,,,вдовец (вдова),,,12.682926829268293
2010,процент,,сельское население,,,разведен(а),,,11.727078891257994
2011,процент,,сельское население,,,разведен(а),,,13.592233009708734
2012,процент,,сельское население,,,разведен(а),,,14.5124716553288
2013,процент,,сельское население,,,разведен(а),,,15.23809523809524
2014,процент,,сельское население,,,разведен(а),,,12.895927601809955
2015,процент,,сельское население,,,разведен(а),,,18.55670103092784
2016,процент,,сельское население,,,разведен(а),,,16.86046511627907
2017,процент,,сельское население,,,разведен(а),,,14.838709677419354
2018,процент,,сельское население,,,разведен(а),,,9.268292682926827
2010,процент,,сельское население,,,не указано,,,2.771855010660981
2011,процент,,сельское население,,,не указано,,,3.1553398058252418
2012,процент,,сельское население,,,не указано,,,4.5351473922902485
2013,процент,,сельское население,,,не указано,,,5.952380952380952
2014,процент,,сельское население,,,не указано,,,11.312217194570133
2015,процент,,сельское население,,,не указано,,,7.731958762886598
2016,процент,,сельское население,,,не указано,,,10.755813953488374
2017,процент,,сельское население,,,не указано,,,13.225806451612904
2018,процент,,сельское население,,,не указано,,,18.536585365853654
2010,процент,,,мужчины,,,Казахстан,,98.53403141361255
2011,процент,,,мужчины,,,Казахстан,,97.85458879618594
2012,процент,,,мужчины,,,Казахстан,,98.92933618843685
2013,процент,,,мужчины,,,Казахстан,,98.29268292682929
2014,процент,,,мужчины,,,Казахстан,,98.7012987012987
2015,процент,,,мужчины,,,Казахстан,,98.89349930843709
2016,процент,,,мужчины,,,Казахстан,,98.1
2017,процент,,,мужчины,,,Казахстан,,99.0
2018,процент,,,мужчины,,,Казахстан,,97.96511627906976
2010,процент,,,мужчины,,,не Казахстан,,1.4659685863874332
2011,процент,,,мужчины,,,не Казахстан,,2.145411203814064
2012,процент,,,мужчины,,,не Казахстан,,1.0706638115631648
2013,процент,,,мужчины,,,не Казахстан,,1.707317073170728
2014,процент,,,мужчины,,,не Казахстан,,1.2987012987013031
2015,процент,,,мужчины,,,не Казахстан,,1.1065006915629283
2016,процент,,,мужчины,,,не Казахстан,,1.9000000000000057
2017,процент,,,мужчины,,,не Казахстан,,1.0
2018,процент,,,мужчины,,,не Казахстан,,2.034883720930239
2010,процент,,,женщины,,,Казахстан,,97.88359788359787
2011,процент,,,женщины,,,Казахстан,,98.76923076923076
2012,процент,,,женщины,,,Казахстан,,99.37304075235107
2013,процент,,,женщины,,,Казахстан,,99.35691318327974
2014,процент,,,женщины,,,Казахстан,,99.375
2015,процент,,,женщины,,,Казахстан,,99.28571428571428
2016,процент,,,женщины,,,Казахстан,,99.2
2017,процент,,,женщины,,,Казахстан,,97.1
2018,процент,,,женщины,,,Казахстан,,96.91358024691358
2010,процент,,,женщины,,,не Казахстан,,2.1164021164021136
2011,процент,,,женщины,,,не Казахстан,,1.2307692307692406
2012,процент,,,женщины,,,не Казахстан,,0.6269592476489123
2013,процент,,,женщины,,,не Казахстан,,0.6430868167202561
2014,процент,,,женщины,,,не Казахстан,,0.625
2015,процент,,,женщины,,,не Казахстан,,0.7142857142857082
2016,процент,,,женщины,,,не Казахстан,,0.7999999999999972
2017,процент,,,женщины,,,не Казахстан,,2.9000000000000057
2018,процент,,,женщины,,,не Казахстан,,3.0864197530864166
2010,процент,,городское население,,,,Казахстан,,97.80092592592592
2011,процент,,городское население,,,,Казахстан,,97.47340425531915
2012,процент,,городское население,,,,Казахстан,,98.76847290640394
2013,процент,,городское население,,,,Казахстан,,98.45288326300984
2014,процент,,городское население,,,,Казахстан,,99.03448275862068
2015,процент,,городское население,,,,Казахстан,,98.86178861788618
