Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2014,процент,,,мужчины,среднее специальное,,,,12.82051282051282
2015,процент,,,мужчины,среднее специальное,,,,20.833333333333336
2016,процент,,,мужчины,среднее специальное,,,,14.285714285714285
2017,процент,,,мужчины,среднее специальное,,,,5.5555555555555545
2018,процент,,,мужчины,среднее специальное,,,,17.567567567567572
2010,процент,,,мужчины,среднее общее,,,,38.571428571428584
2011,процент,,,мужчины,среднее общее,,,,44.57831325301205
2012,процент,,,мужчины,среднее общее,,,,35.41666666666667
2013,процент,,,мужчины,среднее общее,,,,27.86885245901639
2014,процент,,,мужчины,среднее общее,,,,20.51282051282051
2015,процент,,,мужчины,среднее общее,,,,20.833333333333336
2016,процент,,,мужчины,среднее общее,,,,24.285714285714285
2017,процент,,,мужчины,среднее общее,,,,31.94444444444445
2018,процент,,,мужчины,среднее общее,,,,28.378378378378372
2010,процент,,,мужчины,неполное среднее,,,,8.571428571428571
2011,процент,,,мужчины,неполное среднее,,,,0.0
2012,процент,,,мужчины,неполное среднее,,,,6.25
2013,процент,,,мужчины,неполное среднее,,,,8.196721311475411
2014,процент,,,мужчины,неполное среднее,,,,12.82051282051282
2015,процент,,,мужчины,неполное среднее,,,,6.25
2016,процент,,,мужчины,неполное среднее,,,,8.571428571428571
2017,процент,,,мужчины,неполное среднее,,,,11.111111111111107
2018,процент,,,мужчины,неполное среднее,,,,8.108108108108109
2010,процент,,,мужчины,начальное и ниже,,,,12.857142857142856
2011,процент,,,мужчины,начальное и ниже,,,,18.072289156626507
2012,процент,,,мужчины,начальное и ниже,,,,10.416666666666668
2013,процент,,,мужчины,начальное и ниже,,,,11.475409836065571
2014,процент,,,мужчины,начальное и ниже,,,,15.384615384615385
2015,процент,,,мужчины,начальное и ниже,,,,14.583333333333336
2016,процент,,,мужчины,начальное и ниже,,,,10.0
2017,процент,,,мужчины,начальное и ниже,,,,8.333333333333332
2018,процент,,,мужчины,начальное и ниже,,,,2.7027027027027017
2010,процент,,,мужчины,не указавшие,,,,24.285714285714285
2011,процент,,,мужчины,не указавшие,,,,19.27710843373494
2012,процент,,,мужчины,не указавшие,,,,22.916666666666664
2013,процент,,,мужчины,не указавшие,,,,29.508196721311478
2014,процент,,,мужчины,не указавшие,,,,28.205128205128197
2015,процент,,,мужчины,не указавшие,,,,25.0
2016,процент,,,мужчины,не указавшие,,,,35.714285714285715
2017,процент,,,мужчины,не указавшие,,,,31.94444444444445
2018,процент,,,мужчины,не указавшие,,,,33.78378378378378
2010,процент,,,женщины,высшее,,,,5.454545454545454
2011,процент,,,женщины,высшее,,,,5.319148936170213
2012,процент,,,женщины,высшее,,,,6.1224489795918355
2013,процент,,,женщины,высшее,,,,4.0
2014,процент,,,женщины,высшее,,,,6.779661016949151
2015,процент,,,женщины,высшее,,,,11.594202898550725
2016,процент,,,женщины,высшее,,,,5.5555555555555545
2017,процент,,,женщины,высшее,,,,6.60377358490566
2018,процент,,,женщины,высшее,,,,6.41025641025641
2010,процент,,,женщины,незаконченное высшее,,,,0.0
2011,процент,,,женщины,незаконченное высшее,,,,0.0
2012,процент,,,женщины,незаконченное высшее,,,,2.0408163265306123
2013,процент,,,женщины,незаконченное высшее,,,,2.0
2014,процент,,,женщины,незаконченное высшее,,,,1.6949152542372878
2015,процент,,,женщины,незаконченное высшее,,,,0.0
2016,процент,,,женщины,незаконченное высшее,,,,0.0
2017,процент,,,женщины,незаконченное высшее,,,,0.0
2018,процент,,,женщины,незаконченное высшее,,,,0.0
2010,процент,,,женщины,среднее специальное,,,,9.090909090909092
2011,процент,,,женщины,среднее специальное,,,,5.319148936170213
2012,процент,,,женщины,среднее специальное,,,,4.081632653061225
2013,процент,,,женщины,среднее специальное,,,,8.0
2014,процент,,,женщины,среднее специальное,,,,10.16949152542373
2015,процент,,,женщины,среднее специальное,,,,11.594202898550725
2016,процент,,,женщины,среднее специальное,,,,18.055555555555557
2017,процент,,,женщины,среднее специальное,,,,8.49056603773585
2018,процент,,,женщины,среднее специальное,,,,28.205128205128197
2010,процент,,,женщины,среднее общее,,,,49.09090909090909
2011,процент,,,женщины,среднее общее,,,,35.106382978723396
2012,процент,,,женщины,среднее общее,,,,36.734693877551024
2013,процент,,,женщины,среднее общее,,,,24.0
2014,процент,,,женщины,среднее общее,,,,16.94915254237288
2015,процент,,,женщины,среднее общее,,,,18.84057971014493
2016,процент,,,женщины,среднее общее,,,,33.33333333333333
2017,процент,,,женщины,среднее общее,,,,25.47169811320755
2018,процент,,,женщины,среднее общее,,,,25.64102564102564
2010,процент,,,женщины,неполное среднее,,,,0.0
2011,процент,,,женщины,неполное среднее,,,,7.446808510638298
2012,процент,,,женщины,неполное среднее,,,,14.285714285714285
2013,процент,,,женщины,неполное среднее,,,,16.0
2014,процент,,,женщины,неполное среднее,,,,11.864406779661017
2015,процент,,,женщины,неполное среднее,,,,5.797101449275362
2016,процент,,,женщины,неполное среднее,,,,6.9444444444444455
2017,процент,,,женщины,неполное среднее,,,,9.433962264150944
2018,процент,,,женщины,неполное среднее,,,,10.256410256410255
2010,процент,,,женщины,начальное и ниже,,,,32.72727272727273
2011,процент,,,женщины,начальное и ниже,,,,41.48936170212766
2012,процент,,,женщины,начальное и ниже,,,,10.20408163265306
2013,процент,,,женщины,начальное и ниже,,,,12.0
2014,процент,,,женщины,начальное и ниже,,,,32.20338983050847
2015,процент,,,женщины,начальное и ниже,,,,14.492753623188404
2016,процент,,,женщины,начальное и ниже,,,,13.888888888888893
2017,процент,,,женщины,начальное и ниже,,,,19.81132075471698
2018,процент,,,женщины,начальное и ниже,,,,10.256410256410255
2010,процент,,,женщины,не указавшие,,,,3.636363636363636
2011,процент,,,женщины,не указавшие,,,,5.319148936170213
2012,процент,,,женщины,не указавшие,,,,26.530612244897966
2013,процент,,,женщины,не указавшие,,,,34.0
2014,процент,,,женщины,не указавшие,,,,20.33898305084746
2015,процент,,,женщины,не указавшие,,,,37.68115942028986
2016,процент,,,женщины,не указавшие,,,,22.222222222222207
2017,процент,,,женщины,не указавшие,,,,30.188679245283016
2018,процент,,,женщины,не указавшие,,,,19.230769230769234
2010,процент,,городское население,,высшее,,,,3.636363636363636
2011,процент,,городское население,,высшее,,,,8.24742268041237
2012,процент,,городское население,,высшее,,,,10.416666666666668
2013,процент,,городское население,,высшее,,,,3.4482758620689653
2014,процент,,городское население,,высшее,,,,15.0
2015,процент,,городское население,,высшее,,,,15.277777777777779
2016,процент,,городское население,,высшее,,,,9.230769230769232
2017,процент,,городское население,,высшее,,,,13.846153846153848
2018,процент,,городское население,,высшее,,,,9.459459459459461
2010,процент,,городское население,,незаконченное высшее,,,,0.0
2011,процент,,городское население,,незаконченное высшее,,,,0.0
2012,процент,,городское население,,незаконченное высшее,,,,2.083333333333333
2013,процент,,городское население,,незаконченное высшее,,,,3.4482758620689653
2014,процент,,городское население,,незаконченное высшее,,,,5.0
2015,процент,,городское население,,незаконченное высшее,,,,1.3888888888888888
2016,процент,,городское население,,незаконченное высшее,,,,0.0
2017,процент,,городское население,,незаконченное высшее,,,,0.0
2018,процент,,городское население,,незаконченное высшее,,,,0.0
2010,процент,,городское население,,среднее специальное,,,,14.545454545454545
2011,процент,,городское население,,среднее специальное,,,,11.340206185567007
2012,процент,,городское население,,среднее специальное,,,,14.583333333333336
2013,процент,,городское население,,среднее специальное,,,,13.79310344827586
2014,процент,,городское население,,среднее специальное,,,,12.5
2015,процент,,городское население,,среднее специальное,,,,16.666666666666664
2016,процент,,городское население,,среднее специальное,,,,21.538461538461537
2017,процент,,городское население,,среднее специальное,,,,10.769230769230768
2018,процент,,городское население,,среднее специальное,,,,35.135135135135144
2010,процент,,городское население,,среднее общее,,,,52.72727272727272
2011,процент,,городское население,,среднее общее,,,,36.082474226804116
2012,процент,,городское население,,среднее общее,,,,31.25
2013,процент,,городское население,,среднее общее,,,,39.6551724137931
2014,процент,,городское население,,среднее общее,,,,2.5
2015,процент,,городское население,,среднее общее,,,,13.888888888888893
2016,процент,,городское население,,среднее общее,,,,32.30769230769231
2017,процент,,городское население,,среднее общее,,,,32.30769230769231
2018,процент,,городское население,,среднее общее,,,,24.324324324324326
2010,процент,,городское население,,неполное среднее,,,,5.454545454545454
2011,процент,,городское население,,неполное среднее,,,,5.154639175257731
2012,процент,,городское население,,неполное среднее,,,,8.333333333333332
2013,процент,,городское население,,неполное среднее,,,,6.896551724137932
2014,процент,,городское население,,неполное среднее,,,,10.0
2015,процент,,городское население,,неполное среднее,,,,6.9444444444444455
2016,процент,,городское население,,неполное среднее,,,,3.0769230769230766
2017,процент,,городское население,,неполное среднее,,,,4.615384615384616
2018,процент,,городское население,,неполное среднее,,,,5.405405405405406
2010,процент,,городское население,,начальное и ниже,,,,9.090909090909092
2011,процент,,городское население,,начальное и ниже,,,,26.804123711340214
2012,процент,,городское население,,начальное и ниже,,,,10.416666666666668
2013,процент,,городское население,,начальное и ниже,,,,10.344827586206897
2014,процент,,городское население,,начальное и ниже,,,,30.0
2015,процент,,городское население,,начальное и ниже,,,,15.277777777777779
2016,процент,,городское население,,начальное и ниже,,,,7.6923076923076925
2017,процент,,городское население,,начальное и ниже,,,,16.923076923076927
2018,процент,,городское население,,начальное и ниже,,,,2.7027027027027017
2010,процент,,городское население,,не указавшие,,,,14.545454545454545
2011,процент,,городское население,,не указавшие,,,,12.371134020618555
2012,процент,,городское население,,не указавшие,,,,22.916666666666664
2013,процент,,городское население,,не указавшие,,,,22.41379310344828
2014,процент,,городское население,,не указавшие,,,,25.0
2015,процент,,городское население,,не указавшие,,,,30.555555555555557
2016,процент,,городское население,,не указавшие,,,,26.15384615384616
2017,процент,,городское население,,не указавшие,,,,21.538461538461537
2018,процент,,городское население,,не указавшие,,,,12.162162162162163
2010,процент,,сельское население,,высшее,,,,5.7142857142857135
2011,процент,,сельское население,,высшее,,,,3.75
2012,процент,,сельское население,,высшее,,,,4.081632653061225
2013,процент,,сельское население,,высшее,,,,3.7735849056603774
2014,процент,,сельское население,,высшее,,,,1.7241379310344829
2015,процент,,сельское население,,высшее,,,,2.2222222222222223
2016,процент,,сельское население,,высшее,,,,2.5974025974025974
2017,процент,,сельское население,,высшее,,,,5.3097345132743365
2018,процент,,сельское население,,высшее,,,,6.41025641025641
2010,процент,,сельское население,,незаконченное высшее,,,,0.0
2011,процент,,сельское население,,незаконченное высшее,,,,0.0
2012,процент,,сельское население,,незаконченное высшее,,,,0.0
2013,процент,,сельское население,,незаконченное высшее,,,,1.8867924528301887
2014,процент,,сельское население,,незаконченное высшее,,,,0.0
2015,процент,,сельское население,,незаконченное высшее,,,,2.2222222222222223
2016,процент,,сельское население,,незаконченное высшее,,,,1.2987012987012987
2017,процент,,сельское население,,незаконченное высшее,,,,0.0
2018,процент,,сельское население,,незаконченное высшее,,,,0.0
2010,процент,,сельское население,,среднее специальное,,,,7.142857142857142
2011,процент,,сельское население,,среднее специальное,,,,3.75
2012,процент,,сельское население,,среднее специальное,,,,6.1224489795918355
2013,процент,,сельское население,,среднее специальное,,,,11.320754716981131
2014,процент,,сельское население,,среднее специальное,,,,10.344827586206897
2015,процент,,сельское население,,среднее специальное,,,,13.333333333333336
2016,процент,,сельское население,,среднее специальное,,,,11.688311688311687
2017,процент,,сельское население,,среднее специальное,,,,5.3097345132743365
2018,процент,,сельское население,,среднее специальное,,,,11.538461538461535
2010,процент,,сельское население,,среднее общее,,,,35.714285714285715
2011,процент,,сельское население,,среднее общее,,,,43.75
2012,процент,,сельское население,,среднее общее,,,,40.81632653061224
2013,процент,,сельское население,,среднее общее,,,,11.320754716981131
2014,процент,,сельское население,,среднее общее,,,,29.310344827586203
2015,процент,,сельское население,,среднее общее,,,,28.88888888888889
2016,процент,,сельское население,,среднее общее,,,,25.97402597402597
2017,процент,,сельское население,,среднее общее,,,,25.66371681415929
2018,процент,,сельское население,,среднее общее,,,,29.48717948717949
2010,процент,,сельское население,,неполное среднее,,,,4.285714285714286
2011,процент,,сельское население,,неполное среднее,,,,2.5
2012,процент,,сельское население,,неполное среднее,,,,12.244897959183671
2013,процент,,сельское население,,неполное среднее,,,,16.9811320754717
2014,процент,,сельское население,,неполное среднее,,,,13.79310344827586
2015,процент,,сельское население,,неполное среднее,,,,4.4444444444444455
2016,процент,,сельское население,,неполное среднее,,,,11.688311688311687
2017,процент,,сельское население,,неполное среднее,,,,13.274336283185846
2018,процент,,сельское население,,неполное среднее,,,,12.82051282051282
2010,процент,,сельское население,,начальное и ниже,,,,31.42857142857143
2011,процент,,сельское население,,начальное и ниже,,,,35.0
2012,процент,,сельское население,,начальное и ниже,,,,10.20408163265306
2013,процент,,сельское население,,начальное и ниже,,,,13.20754716981132
2014,процент,,сельское население,,начальное и ниже,,,,22.41379310344828
2015,процент,,сельское население,,начальное и ниже,,,,13.333333333333336
2016,процент,,сельское население,,начальное и ниже,,,,15.584415584415586
2017,процент,,сельское население,,начальное и ниже,,,,14.15929203539823
2018,процент,,сельское население,,начальное и ниже,,,,10.256410256410255
2010,процент,,сельское население,,не указавшие,,,,15.714285714285715
2011,процент,,сельское население,,не указавшие,,,,11.25
2012,процент,,сельское население,,не указавшие,,,,26.530612244897966
2013,процент,,сельское население,,не указавшие,,,,41.509433962264154
2014,процент,,сельское население,,не указавшие,,,,22.41379310344828
2015,процент,,сельское население,,не указавшие,,,,35.555555555555564
2016,процент,,сельское население,,не указавшие,,,,31.168831168831172
2017,процент,,сельское население,,не указавшие,,,,36.28318584070797
2018,процент,,сельское население,,не указавшие,,,,39.74358974358975
2010,процент,,,мужчины,,состоял (а) в браке,,,42.857142857142854
2011,процент,,,мужчины,,состоял (а) в браке,,,38.55421686746988
2012,процент,,,мужчины,,состоял (а) в браке,,,31.25
2013,процент,,,мужчины,,состоял (а) в браке,,,19.672131147540984
2014,процент,,,мужчины,,состоял (а) в браке,,,23.07692307692308
2015,процент,,,мужчины,,состоял (а) в браке,,,33.33333333333333
2016,процент,,,мужчины,,состоял (а) в браке,,,37.142857142857146
2017,процент,,,мужчины,,состоял (а) в браке,,,47.22222222222222
2018,процент,,,мужчины,,состоял (а) в браке,,,100.0
2010,процент,,,мужчины,,не состоял (а) в браке,,,25.71428571428571
2011,процент,,,мужчины,,не состоял (а) в браке,,,28.915662650602414
2012,процент,,,мужчины,,не состоял (а) в браке,,,29.16666666666667
2013,процент,,,мужчины,,не состоял (а) в браке,,,22.950819672131143
2014,процент,,,мужчины,,не состоял (а) в браке,,,23.07692307692308
2015,процент,,,мужчины,,не состоял (а) в браке,,,29.16666666666667
2016,процент,,,мужчины,,не состоял (а) в браке,,,24.285714285714285
2017,процент,,,мужчины,,не состоял (а) в браке,,,12.5
2018,процент,,,мужчины,,не состоял (а) в браке,,,13.636363636363635
2010,процент,,,мужчины,,вдовец (вдова),,,8.571428571428571
2011,процент,,,мужчины,,вдовец (вдова),,,10.843373493975903
2012,процент,,,мужчины,,вдовец (вдова),,,10.416666666666668
2013,процент,,,мужчины,,вдовец (вдова),,,18.03278688524589
2014,процент,,,мужчины,,вдовец (вдова),,,20.51282051282051
2015,процент,,,мужчины,,вдовец (вдова),,,10.416666666666668
2016,процент,,,мужчины,,вдовец (вдова),,,8.571428571428571
2017,процент,,,мужчины,,вдовец (вдова),,,15.277777777777779
2018,процент,,,мужчины,,вдовец (вдова),,,18.181818181818183
2010,процент,,,мужчины,,разведен(а),,,4.285714285714286
2011,процент,,,мужчины,,разведен(а),,,7.2289156626506035
2012,процент,,,мужчины,,разведен(а),,,10.416666666666668
2013,процент,,,мужчины,,разведен(а),,,11.475409836065571
2014,процент,,,мужчины,,разведен(а),,,10.256410256410255
2015,процент,,,мужчины,,разведен(а),,,8.333333333333332
2016,процент,,,мужчины,,разведен(а),,,4.285714285714286
2017,процент,,,мужчины,,разведен(а),,,5.5555555555555545
2018,процент,,,мужчины,,разведен(а),,,9.090909090909092
2010,процент,,,мужчины,,не указано,,,18.571428571428573
2011,процент,,,мужчины,,не указано,,,14.457831325301207
2012,процент,,,мужчины,,не указано,,,18.75
2013,процент,,,мужчины,,не указано,,,27.86885245901639
2014,процент,,,мужчины,,не указано,,,23.07692307692308
2015,процент,,,мужчины,,не указано,,,18.75
2016,процент,,,мужчины,,не указано,,,25.71428571428571
2017,процент,,,мужчины,,не указано,,,19.44444444444445
2018,процент,,,мужчины,,не указано,,,25.75757575757576
2010,процент,,,женщины,,состоял (а) в браке,,,36.36363636363637
2011,процент,,,женщины,,состоял (а) в браке,,,32.97872340425532
2012,процент,,,женщины,,состоял (а) в браке,,,32.6530612244898
2013,процент,,,женщины,,состоял (а) в браке,,,20.0
2014,процент,,,женщины,,состоял (а) в браке,,,18.644067796610173
2015,процент,,,женщины,,состоял (а) в браке,,,15.942028985507244
2016,процент,,,женщины,,состоял (а) в браке,,,26.38888888888889
2017,процент,,,женщины,,состоял (а) в браке,,,23.58490566037736
2018,процент,,,женщины,,состоял (а) в браке,,,25.58139534883721
2010,процент,,,женщины,,не состоял (а) в браке,,,34.54545454545455
2011,процент,,,женщины,,не состоял (а) в браке,,,18.085106382978726
2012,процент,,,женщины,,не состоял (а) в браке,,,20.40816326530612
2013,процент,,,женщины,,не состоял (а) в браке,,,22.0
2014,процент,,,женщины,,не состоял (а) в браке,,,8.47457627118644
2015,процент,,,женщины,,не состоял (а) в браке,,,15.942028985507244
2016,процент,,,женщины,,не состоял (а) в браке,,,15.277777777777779
2017,процент,,,женщины,,не состоял (а) в браке,,,9.433962264150944
2018,процент,,,женщины,,не состоял (а) в браке,,,15.116279069767439
2010,процент,,,женщины,,вдовец (вдова),,,20.0
2011,процент,,,женщины,,вдовец (вдова),,,43.61702127659576
2012,процент,,,женщины,,вдовец (вдова),,,16.3265306122449
2013,процент,,,женщины,,вдовец (вдова),,,24.0
2014,процент,,,женщины,,вдовец (вдова),,,50.847457627118644
2015,процент,,,женщины,,вдовец (вдова),,,42.028985507246375
2016,процент,,,женщины,,вдовец (вдова),,,37.5
2017,процент,,,женщины,,вдовец (вдова),,,50.9433962264151
2018,процент,,,женщины,,вдовец (вдова),,,33.72093023255814
2010,процент,,,женщины,,разведен(а),,,5.454545454545454
2011,процент,,,женщины,,разведен(а),,,1.0638297872340423
2012,процент,,,женщины,,разведен(а),,,8.16326530612245
2013,процент,,,женщины,,разведен(а),,,6.0
2014,процент,,,женщины,,разведен(а),,,5.084745762711865
2015,процент,,,женщины,,разведен(а),,,7.246376811594202
2016,процент,,,женщины,,разведен(а),,,6.9444444444444455
2017,процент,,,женщины,,разведен(а),,,2.8301886792452837
2018,процент,,,женщины,,разведен(а),,,6.9767441860465125
2010,процент,,,женщины,,не указано,,,3.636363636363636
2011,процент,,,женщины,,не указано,,,4.25531914893617
2012,процент,,,женщины,,не указано,,,22.448979591836725
2013,процент,,,женщины,,не указано,,,28.000000000000004
2014,процент,,,женщины,,не указано,,,16.94915254237288
2015,процент,,,женщины,,не указано,,,18.84057971014493
2016,процент,,,женщины,,не указано,,,13.888888888888893
2017,процент,,,женщины,,не указано,,,13.20754716981132
2018,процент,,,женщины,,не указано,,,9.30232558139535
2010,процент,,городское население,,,состоял (а) в браке,,,41.81818181818181
2011,процент,,городское население,,,состоял (а) в браке,,,42.2680412371134
2012,процент,,городское население,,,состоял (а) в браке,,,27.08333333333333
2013,процент,,городское население,,,состоял (а) в браке,,,15.517241379310345
2014,процент,,городское население,,,состоял (а) в браке,,,30.0
2015,процент,,городское население,,,состоял (а) в браке,,,26.38888888888889
2016,процент,,городское население,,,состоял (а) в браке,,,26.15384615384616
2017,процент,,городское население,,,состоял (а) в браке,,,23.07692307692308
2018,процент,,городское население,,,состоял (а) в браке,,,31.818181818181817
2010,процент,,городское население,,,не состоял (а) в браке,,,20.0
2011,процент,,городское население,,,не состоял (а) в браке,,,19.587628865979386
2012,процент,,городское население,,,не состоял (а) в браке,,,29.16666666666667
2013,процент,,городское население,,,не состоял (а) в браке,,,27.58620689655172
2014,процент,,городское население,,,не состоял (а) в браке,,,5.0
2015,процент,,городское население,,,не состоял (а) в браке,,,23.61111111111111
2016,процент,,городское население,,,не состоял (а) в браке,,,21.538461538461537
2017,процент,,городское население,,,не состоял (а) в браке,,,18.461538461538463
2018,процент,,городское население,,,не состоял (а) в браке,,,12.12121212121212
2010,процент,,городское население,,,вдовец (вдова),,,10.909090909090908
2011,процент,,городское население,,,вдовец (вдова),,,21.649484536082483
2012,процент,,городское население,,,вдовец (вдова),,,14.583333333333336
2013,процент,,городское население,,,вдовец (вдова),,,17.24137931034483
2014,процент,,городское население,,,вдовец (вдова),,,35.0
2015,процент,,городское население,,,вдовец (вдова),,,22.222222222222207
2016,процент,,городское население,,,вдовец (вдова),,,23.07692307692308
2017,процент,,городское население,,,вдовец (вдова),,,35.384615384615394
2018,процент,,городское население,,,вдовец (вдова),,,31.818181818181817
2010,процент,,городское население,,,разведен(а),,,9.090909090909092
2011,процент,,городское население,,,разведен(а),,,7.216494845360824
2012,процент,,городское население,,,разведен(а),,,12.5
2013,процент,,городское население,,,разведен(а),,,15.517241379310345
2014,процент,,городское население,,,разведен(а),,,7.5
2015,процент,,городское население,,,разведен(а),,,6.9444444444444455
2016,процент,,городское население,,,разведен(а),,,9.230769230769232
2017,процент,,городское население,,,разведен(а),,,7.6923076923076925
2018,процент,,городское население,,,разведен(а),,,12.12121212121212
2010,процент,,городское население,,,не указано,,,18.181818181818183
2011,процент,,городское население,,,не указано,,,9.278350515463918
2012,процент,,городское население,,,не указано,,,16.666666666666664
2013,процент,,городское население,,,не указано,,,24.13793103448276
2014,процент,,городское население,,,не указано,,,22.5
2015,процент,,городское население,,,не указано,,,20.833333333333336
2016,процент,,городское население,,,не указано,,,20.0
2017,процент,,городское население,,,не указано,,,15.384615384615385
2018,процент,,городское население,,,не указано,,,12.12121212121212
2010,процент,,сельское население,,,состоял (а) в браке,,,38.571428571428584
2011,процент,,сельское население,,,состоял (а) в браке,,,27.500000000000004
2012,процент,,сельское население,,,состоял (а) в браке,,,36.734693877551024
2013,процент,,сельское население,,,состоял (а) в браке,,,24.52830188679245
2014,процент,,сельское население,,,состоял (а) в браке,,,13.79310344827586
2015,процент,,сельское население,,,состоял (а) в браке,,,17.777777777777782
2016,процент,,сельское население,,,состоял (а) в браке,,,36.36363636363637
2017,процент,,сельское население,,,состоял (а) в браке,,,38.93805309734513
2018,процент,,сельское население,,,состоял (а) в браке,,,36.04651162790697
2010,процент,,сельское население,,,не состоял (а) в браке,,,37.142857142857146
2011,процент,,сельское население,,,не состоял (а) в браке,,,27.500000000000004
2012,процент,,сельское население,,,не состоял (а) в браке,,,20.40816326530612
2013,процент,,сельское население,,,не состоял (а) в браке,,,16.9811320754717
2014,процент,,сельское население,,,не состоял (а) в браке,,,20.6896551724138
2015,процент,,сельское население,,,не состоял (а) в браке,,,17.777777777777782
2016,процент,,сельское население,,,не состоял (а) в браке,,,18.181818181818183
2017,процент,,сельское население,,,не состоял (а) в браке,,,6.1946902654867255
2018,процент,,сельское население,,,не состоял (а) в браке,,,16.27906976744186
2010,процент,,сельское население,,,вдовец (вдова),,,15.714285714285715
2011,процент,,сельское население,,,вдовец (вдова),,,36.25
2012,процент,,сельское население,,,вдовец (вдова),,,12.244897959183671
2013,процент,,сельское население,,,вдовец (вдова),,,24.52830188679245
2014,процент,,сельское население,,,вдовец (вдова),,,41.3793103448276
2015,процент,,сельское население,,,вдовец (вдова),,,40.0
2016,процент,,сельское население,,,вдовец (вдова),,,23.376623376623375
2017,процент,,сельское население,,,вдовец (вдова),,,37.168141592920364
2018,процент,,сельское население,,,вдовец (вдова),,,23.255813953488367
2010,процент,,сельское население,,,разведен(а),,,1.4285714285714286
2011,процент,,сельское население,,,разведен(а),,,0.0
2012,процент,,сельское население,,,разведен(а),,,6.1224489795918355
2013,процент,,сельское население,,,разведен(а),,,1.8867924528301887
2014,процент,,сельское население,,,разведен(а),,,6.896551724137932
2015,процент,,сельское население,,,разведен(а),,,8.888888888888891
2016,процент,,сельское население,,,разведен(а),,,2.5974025974025974
2017,процент,,сельское население,,,разведен(а),,,1.7699115044247788
2018,процент,,сельское население,,,разведен(а),,,4.651162790697675
2010,процент,,сельское население,,,не указано,,,7.142857142857142
2011,процент,,сельское население,,,не указано,,,8.75
2012,процент,,сельское население,,,не указано,,,24.489795918367342
2013,процент,,сельское население,,,не указано,,,32.075471698113205
2014,процент,,сельское население,,,не указано,,,17.24137931034483
2015,процент,,сельское население,,,не указано,,,15.555555555555555
2016,процент,,сельское население,,,не указано,,,19.480519480519487
2017,процент,,сельское население,,,не указано,,,15.929203539823007
2018,процент,,сельское население,,,не указано,,,19.76744186046513
2010,процент,,,мужчины,,,Казахстан,,100.0
2011,процент,,,мужчины,,,Казахстан,,100.0
2012,процент,,,мужчины,,,Казахстан,,97.91666666666666
2013,процент,,,мужчины,,,Казахстан,,98.36065573770493
2014,процент,,,мужчины,,,Казахстан,,100.0
2015,процент,,,мужчины,,,Казахстан,,97.91666666666666
2016,процент,,,мужчины,,,Казахстан,,100.0
2017,процент,,,мужчины,,,Казахстан,,100.0
2018,процент,,,мужчины,,,Казахстан,,98.64864864864865
2010,процент,,,мужчины,,,не Казахстан,,0.0
2011,процент,,,мужчины,,,не Казахстан,,0.0
2012,процент,,,мужчины,,,не Казахстан,,2.083333333333343
2013,процент,,,мужчины,,,не Казахстан,,1.6393442622950831
2014,процент,,,мужчины,,,не Казахстан,,0.0
2015,процент,,,мужчины,,,не Казахстан,,2.083333333333343
2016,процент,,,мужчины,,,не Казахстан,,0.0
2017,процент,,,мужчины,,,не Казахстан,,0.0
2018,процент,,,мужчины,,,не Казахстан,,1.3513513513513544
2010,процент,,,женщины,,,Казахстан,,100.0
2011,процент,,,женщины,,,Казахстан,,98.93617021276596
2012,процент,,,женщины,,,Казахстан,,100.0
2013,процент,,,женщины,,,Казахстан,,96.07843137254902
2014,процент,,,женщины,,,Казахстан,,100.0
2015,процент,,,женщины,,,Казахстан,,100.0
2016,процент,,,женщины,,,Казахстан,,98.61111111111113
2017,процент,,,женщины,,,Казахстан,,100.0
2018,процент,,,женщины,,,Казахстан,,100.0
2010,процент,,,женщины,,,не Казахстан,,0.0
2011,процент,,,женщины,,,не Казахстан,,1.0638297872340416
2012,процент,,,женщины,,,не Казахстан,,0.0
2013,процент,,,женщины,,,не Казахстан,,3.9215686274509807
2014,процент,,,женщины,,,не Казахстан,,0.0
2015,процент,,,женщины,,,не Казахстан,,0.0
2016,процент,,,женщины,,,не Казахстан,,1.3888888888888855
2017,процент,,,женщины,,,не Казахстан,,0.0
2018,процент,,,женщины,,,не Казахстан,,0.0
2010,процент,,городское население,,,,Казахстан,,100.0
2011,процент,,городское население,,,,Казахстан,,98.96907216494844
2012,процент,,городское население,,,,Казахстан,,100.0
2013,процент,,городское население,,,,Казахстан,,100.0
2014,процент,,городское население,,,,Казахстан,,100.0
2015,процент,,городское население,,,,Казахстан,,100.0
2016,процент,,городское население,,,,Казахстан,,98.46153846153848
2017,процент,,городское население,,,,Казахстан,,100.0
2018,процент,,городское население,,,,Казахстан,,100.0
2010,процент,,городское население,,,,не Казахстан,,0.0
2011,процент,,городское население,,,,не Казахстан,,1.0309278350515427
2012,процент,,городское население,,,,не Казахстан,,0.0
2013,процент,,городское население,,,,не Казахстан,,0.0
2014,процент,,городское население,,,,не Казахстан,,0.0
2015,процент,,городское население,,,,не Казахстан,,0.0
2016,процент,,городское население,,,,не Казахстан,,1.5384615384615332
2017,процент,,городское население,,,,не Казахстан,,0.0
2018,процент,,городское население,,,,не Казахстан,,0.0
2010,процент,,сельское население,,,,Казахстан,,100.0
2011,процент,,сельское население,,,,Казахстан,,100.0
2012,процент,,сельское население,,,,Казахстан,,97.95918367346935
